FECHA DOCUMENTO;COD. CLIENTE;VALOR PAGADO;FECHA PAGO;MÉTODO DE PAGO
8012026;1210615268;414315;8/01/2026;CONSIGNACIÓN
8012026;1224023928;222100;8/01/2026;WALLET
8012026;1210284948;113700;8/01/2026;WALLET
8012026;1224086360;943949;8/01/2026;WALLET
8012026;1210655832;167977;8/01/2026;WALLET
8012026;1210644570;487600;8/01/2026;WALLET
8012026;1224322002;1483421;8/01/2026;WALLET
8012026;1224064213;1468835;8/01/2026;WALLET
8012026;1224518099;975537;8/01/2026;WALLET
8012026;1210686128;60100;8/01/2026;WALLET
8012026;1210720119;140100;8/01/2026;WALLET
8012026;1224635054;483400;8/01/2026;WALLET
8012026;1224452430;857100;8/01/2026;WALLET
8012026;1210194319;348908;8/01/2026;WALLET
8012026;1210161080;516289;8/01/2026;WALLET
8012026;1224042007;102449;8/01/2026;CONSIGNACIÓN
8012026;1224042007;27000;8/01/2026;CONSIGNACIÓN
8012026;1224042007;1028616;8/01/2026;CONSIGNACIÓN
8012026;1224042007;59277;8/01/2026;CONSIGNACIÓN
8012026;1205100568;217700;8/01/2026;CONSIGNACIÓN
8012026;1201535532;453500;8/01/2026;CONSIGNACIÓN
8012026;1210488891;1421600;8/01/2026;TRANSFERENCIA
8012026;1210544567;500228;8/01/2026;CONSIGNACIÓN
8012026;1224768728;1009900;8/01/2026;CONSIGNACIÓN
8012026;1224574994;132700;8/01/2026;CONSIGNACIÓN
8012026;1224574994;1092500;8/01/2026;CONSIGNACIÓN
8012026;1224487959;1040100;8/01/2026;CONSIGNACIÓN
8012026;1224531967;340572;8/01/2026;CONSIGNACIÓN
8012026;1210152173;140000;8/01/2026;CONSIGNACIÓN
8012026;1224642694;410100;8/01/2026;CONSIGNACIÓN
8012026;1210691542;190000;8/01/2026;TRANSFERENCIA
8012026;1210691542;370000;8/01/2026;CONSIGNACIÓN
8012026;1210691542;212600;8/01/2026;CONSIGNACIÓN
8012026;1224576196;590400;8/01/2026;TRANSFERENCIA
8012026;1224622471;2607600;8/01/2026;CONSIGNACIÓN
8012026;1224759789;820700;8/01/2026;WALLET
8012026;1224504412;317700;8/01/2026;WALLET
8012026;1224611048;1999192;8/01/2026;WALLET
8012026;1224666792;1995100;8/01/2026;WALLET
8012026;1210135991;834700;8/01/2026;WALLET
8012026;1224331573;440500;8/01/2026;CONSIGNACIÓN
8012026;1224331573;440350;8/01/2026;CONSIGNACIÓN
8012026;1205102951;260450;8/01/2026;CONSIGNACIÓN
8012026;1224060193;526800;8/01/2026;CONSIGNACIÓN
8012026;1200993512;768000;8/01/2026;CONSIGNACIÓN
8012026;1224028213;179500;8/01/2026;CONSIGNACIÓN
8012026;1202600614;531600;8/01/2026;CONSIGNACIÓN
8012026;1224030239;230900;8/01/2026;CONSIGNACIÓN
8012026;1224660355;602600;8/01/2026;CONSIGNACIÓN
8012026;1224486825;1971042;8/01/2026;CONSIGNACIÓN
8012026;1210616607;338468;8/01/2026;CONSIGNACIÓN
8012026;1201918905;286000;8/01/2026;CONSIGNACIÓN
8012026;1224698090;1849539;8/01/2026;CONSIGNACIÓN
8012026;1210616607;59242;8/01/2026;CONSIGNACIÓN
8012026;1224382049;1212460;8/01/2026;WALLET
8012026;1224774513;310050;8/01/2026;WALLET
8012026;1210701063;548735;8/01/2026;WALLET
8012026;1224090985;904400;8/01/2026;WALLET
8012026;1224424312;150552;8/01/2026;WALLET
8012026;1224652352;331467;8/01/2026;WALLET
8012026;1224584890;1620200;8/01/2026;WALLET
8012026;1224132413;639400;8/01/2026;WALLET
8012026;1224581232;2145300;8/01/2026;WALLET
8012026;1224091119;212847;8/01/2026;WALLET
8012026;1210634566;115000;8/01/2026;WALLET
8012026;1210614430;743268;8/01/2026;WALLET
8012026;1210198723;114388;8/01/2026;WALLET
8012026;1210328847;251000;8/01/2026;WALLET
8012026;1224470971;347350;8/01/2026;WALLET
8012026;1201375185;1733200;8/01/2026;WALLET
8012026;1224331573;441900;8/01/2026;CONSIGNACIÓN
8012026;1210592203;728700;8/01/2026;CONSIGNACIÓN
8012026;1224197278;529700;8/01/2026;CONSIGNACIÓN
8012026;1210408646;145850;8/01/2026;CONSIGNACIÓN
8012026;1224174668;189300;8/01/2026;CONSIGNACIÓN
8012026;1224174668;170900;8/01/2026;CONSIGNACIÓN
8012026;1224174668;189500;8/01/2026;CONSIGNACIÓN
8012026;1224069349;1786800;8/01/2026;CONSIGNACIÓN
8012026;1201802045;195000;8/01/2026;CONSIGNACIÓN
8012026;1210558376;50185;8/01/2026;CONSIGNACIÓN
8012026;1210285308;1023292;8/01/2026;CONSIGNACIÓN
8012026;1224540254;2023200;8/01/2026;CONSIGNACIÓN
8012026;1210576943;135000;8/01/2026;CONSIGNACIÓN
8012026;1224723658;469509;8/01/2026;CONSIGNACIÓN
8012026;1210550874;76800;8/01/2026;CONSIGNACIÓN
8012026;1210062422;2813799;8/01/2026;WALLET
8012026;1224183520;661299;8/01/2026;WALLET
8012026;1224165311;1101800;8/01/2026;WALLET
8012026;1201681885;187500;8/01/2026;WALLET
8012026;1224105112;4051600;8/01/2026;WALLET
8012026;1224074134;238497;8/01/2026;WALLET
8012026;1206281749;983267;8/01/2026;WALLET
8012026;1224615530;212600;8/01/2026;WALLET
8012026;1210263178;354945;8/01/2026;WALLET
8012026;1224445945;1781700;8/01/2026;WALLET
8012026;1224411512;727252;8/01/2026;WALLET
8012026;1224027011;311900;8/01/2026;CONSIGNACIÓN
8012026;1202136365;1661465;8/01/2026;CONSIGNACIÓN
8012026;1224149918;496781;8/01/2026;CONSIGNACIÓN
8012026;1224001100;146550;8/01/2026;CONSIGNACIÓN
8012026;1201379867;901021;8/01/2026;CONSIGNACIÓN
8012026;1224045661;117600;8/01/2026;CONSIGNACIÓN
8012026;1224104393;364240;8/01/2026;CONSIGNACIÓN
8012026;1224754358;389500;8/01/2026;CONSIGNACIÓN
8012026;1224104393;382227;8/01/2026;CONSIGNACIÓN
8012026;1224104393;808243;8/01/2026;CONSIGNACIÓN
8012026;1224067748;163900;8/01/2026;CONSIGNACIÓN
8012026;1210009627;832400;8/01/2026;CONSIGNACIÓN
8012026;1224490256;57500;8/01/2026;CONSIGNACIÓN
8012026;1224644342;956000;8/01/2026;CONSIGNACIÓN
8012026;1224804769;552400;8/01/2026;CONSIGNACIÓN
8012026;1224532921;1146000;8/01/2026;CONSIGNACIÓN
8012026;1224532921;1203000;8/01/2026;CONSIGNACIÓN
8012026;1210596154;392138;8/01/2026;CONSIGNACIÓN
8012026;1210464622;475268;8/01/2026;CONSIGNACIÓN
8012026;1210323096;160235;8/01/2026;CONSIGNACIÓN
8012026;1201866770;1027085;8/01/2026;CONSIGNACIÓN
8012026;1210088571;127350;8/01/2026;CONSIGNACIÓN
8012026;1224617940;40800;8/01/2026;CONSIGNACIÓN
8012026;1224331224;747600;8/01/2026;CONSIGNACIÓN
8012026;1224124095;50000;8/01/2026;CONSIGNACIÓN
8012026;1224127245;309859;8/01/2026;WALLET
8012026;1210425938;770428;8/01/2026;CONSIGNACIÓN
8012026;1224115561;290300;8/01/2026;CONSIGNACIÓN
8012026;1210425938;1055664;8/01/2026;CONSIGNACIÓN
