FECHA DOCUMENTO;COD. CLIENTE;VALOR PAGADO;FECHA PAGO;MÉTODO DE PAGO
18022026;1224377214;2924200;18/02/2026;WALLET
18022026;1224091119;167570;18/02/2026;WALLET
18022026;1224358592;429100;18/02/2026;WALLET
18022026;1210181153;205700;18/02/2026;WALLET
18022026;1224538842;336200;18/02/2026;WALLET
18022026;1210655410;2178296;18/02/2026;WALLET
18022026;1224411512;588550;18/02/2026;WALLET
18022026;1224577847;207900;18/02/2026;WALLET
18022026;1224307825;120286;18/02/2026;WALLET
18022026;1224423773;2080951;18/02/2026;WALLET
18022026;1224101099;400900;18/02/2026;WALLET
18022026;1224531503;354500;18/02/2026;WALLET
18022026;1224377214;397106;18/02/2026;WALLET
18022026;1224095228;177759;18/02/2026;WALLET
18022026;1210744272;1025400;18/02/2026;WALLET
18022026;1224645155;1258689;18/02/2026;WALLET
18022026;1224545377;809197;18/02/2026;WALLET
18022026;1200160612;1186800;18/02/2026;WALLET
18022026;1224298729;459542;18/02/2026;WALLET
18022026;1201918905;277652;18/02/2026;WALLET
18022026;1224685137;555649;18/02/2026;WALLET
18022026;1210198723;131831;18/02/2026;WALLET
18022026;1224479789;93650;18/02/2026;WALLET
18022026;1200529010;83584;18/02/2026;CONSIGNACIÓN
18022026;1200529010;36089;18/02/2026;CONSIGNACIÓN
18022026;1200548073;1353646;18/02/2026;CONSIGNACIÓN
18022026;1224432239;8856636;18/02/2026;CONSIGNACIÓN
18022026;1224271584;51840;18/02/2026;CONSIGNACIÓN
18022026;1224271584;71752;18/02/2026;CONSIGNACIÓN
18022026;1224157463;60100;18/02/2026;CONSIGNACIÓN
18022026;1224544501;452700;18/02/2026;CONSIGNACIÓN
18022026;1224576081;483450;18/02/2026;WALLET
18022026;1224563298;239212;18/02/2026;WALLET
18022026;1210661575;3655100;18/02/2026;WALLET
18022026;1224283727;1863772;18/02/2026;WALLET
18022026;1224769845;106500;18/02/2026;WALLET
18022026;1224600009;1508996;18/02/2026;WALLET
18022026;1224039317;226036;18/02/2026;WALLET
18022026;1224421918;997800;18/02/2026;WALLET
18022026;1224624175;125000;18/02/2026;WALLET
18022026;1224205031;113420;18/02/2026;CONSIGNACIÓN
18022026;1210539627;1179501;18/02/2026;CONSIGNACIÓN
