FECHA DOCUMENTO;COD. CLIENTE;VALOR PAGADO;FECHA PAGO;MÉTODO DE PAGO
5012026;1200501597;316251;5/01/2026;WALLET
5012026;1200358832;172700;5/01/2026;WALLET
5012026;1210660729;298200;5/01/2026;WALLET
5012026;1210161080;110800;5/01/2026;WALLET
5012026;1224606904;3480000;5/01/2026;WALLET
5012026;1224683789;2992000;5/01/2026;WALLET
5012026;1201375989;208100;5/01/2026;WALLET
5012026;1200034367;219638;5/01/2026;WALLET
5012026;1224074134;378157;5/01/2026;WALLET
5012026;1224450929;1117316;5/01/2026;WALLET
5012026;1224617949;1630300;5/01/2026;WALLET
5012026;1210529303;862779;5/01/2026;WALLET
5012026;1224566811;990200;5/01/2026;WALLET
5012026;1224491001;2285000;5/01/2026;WALLET
5012026;1200779345;106250;5/01/2026;WALLET
5012026;1224017237;365268;5/01/2026;WALLET
5012026;1224445945;1231500;5/01/2026;WALLET
5012026;1210275162;39600;5/01/2026;WALLET
5012026;1224522508;444269;5/01/2026;WALLET
5012026;1224635054;441388;5/01/2026;WALLET
5012026;1210275162;745400;5/01/2026;WALLET
5012026;1210644570;206800;5/01/2026;WALLET
5012026;1224211625;2868721;5/01/2026;WALLET
5012026;1224484707;199600;5/01/2026;WALLET
5012026;1210655410;6356728;5/01/2026;WALLET
5012026;1224524490;278900;5/01/2026;WALLET
5012026;1210589416;269600;5/01/2026;WALLET
5012026;1210356013;2868503;5/01/2026;WALLET
5012026;1224577847;67200;5/01/2026;WALLET
5012026;1224532918;709900;5/01/2026;WALLET
5012026;1201535532;495300;5/01/2026;CONSIGNACIÓN
5012026;1200518507;800156;5/01/2026;CONSIGNACIÓN
5012026;1224583213;340966;5/01/2026;CONSIGNACIÓN
5012026;1224390759;1113000;5/01/2026;CONSIGNACIÓN
5012026;1200367612;720450;5/01/2026;CONSIGNACIÓN
5012026;1224248533;768400;5/01/2026;CONSIGNACIÓN
5012026;1224731075;450000;5/01/2026;CONSIGNACIÓN
5012026;1210596154;60000;5/01/2026;CONSIGNACIÓN
5012026;1224290538;628302;5/01/2026;CONSIGNACIÓN
5012026;1200160612;1163848;5/01/2026;CONSIGNACIÓN
5012026;1210408646;78000;5/01/2026;CONSIGNACIÓN
5012026;1210088571;374100;5/01/2026;CONSIGNACIÓN
5012026;1224622471;2403400;5/01/2026;CONSIGNACIÓN
5012026;1202600614;93300;5/01/2026;CONSIGNACIÓN
5012026;1210590096;281300;5/01/2026;CONSIGNACIÓN
5012026;1210590096;268250;5/01/2026;CONSIGNACIÓN
5012026;1210196936;381900;5/01/2026;CONSIGNACIÓN
5012026;1210039028;2004200;5/01/2026;WALLET
5012026;1224426346;2919800;5/01/2026;WALLET
5012026;1224038973;558950;5/01/2026;WALLET
5012026;1210234166;253450;5/01/2026;WALLET
5012026;1224508213;91200;5/01/2026;WALLET
