FECHA DOCUMENTO;COD. CLIENTE;VALOR PAGADO;FECHA PAGO;MÉTODO DE PAGO
30012026;1224081375;180000;30/01/2026;CONSIGNACIÓN
30012026;1224090985;992850;30/01/2026;WALLET
30012026;1210433476;352600;30/01/2026;CONSIGNACIÓN
30012026;1210152173;428900;30/01/2026;CONSIGNACIÓN
30012026;1224755464;413500;30/01/2026;CONSIGNACIÓN
30012026;1210199014;200050;30/01/2026;CONSIGNACIÓN
30012026;1224660355;625800;30/01/2026;CONSIGNACIÓN
30012026;1210196936;314100;30/01/2026;CONSIGNACIÓN
30012026;1224205667;314900;30/01/2026;CONSIGNACIÓN
30012026;1201063064;398400;30/01/2026;CONSIGNACIÓN
30012026;1224637870;208510;30/01/2026;CONSIGNACIÓN
30012026;1200610916;334700;30/01/2026;CONSIGNACIÓN
30012026;1201348333;268400;30/01/2026;CONSIGNACIÓN
30012026;1224355403;285263;30/01/2026;CONSIGNACIÓN
30012026;1224266284;738000;30/01/2026;CONSIGNACIÓN
30012026;1210422238;165600;30/01/2026;CONSIGNACIÓN
30012026;1201925584;162700;30/01/2026;CONSIGNACIÓN
30012026;1224331573;777250;30/01/2026;CONSIGNACIÓN
30012026;1224355403;562270;30/01/2026;CONSIGNACIÓN
30012026;1224469036;104500;30/01/2026;CONSIGNACIÓN
30012026;1210522973;94500;30/01/2026;CONSIGNACIÓN
30012026;1224632724;260200;30/01/2026;CONSIGNACIÓN
30012026;1224632724;551676;30/01/2026;CONSIGNACIÓN
30012026;1224483658;942600;30/01/2026;CONSIGNACIÓN
30012026;1224193900;582250;30/01/2026;CONSIGNACIÓN
30012026;1224585560;512846;30/01/2026;CONSIGNACIÓN
30012026;1201347521;192700;30/01/2026;CONSIGNACIÓN
30012026;1224038440;1748400;30/01/2026;CONSIGNACIÓN
30012026;1200511638;233906;30/01/2026;CONSIGNACIÓN
30012026;1224009596;1351850;30/01/2026;CONSIGNACIÓN
30012026;1210691542;491000;30/01/2026;CONSIGNACIÓN
30012026;1224248533;1122400;30/01/2026;CONSIGNACIÓN
30012026;1210592203;748200;30/01/2026;CONSIGNACIÓN
30012026;1224290538;322600;30/01/2026;CONSIGNACIÓN
30012026;1201259915;269428;30/01/2026;CONSIGNACIÓN
30012026;1201259915;76272;30/01/2026;CONSIGNACIÓN
30012026;1200168102;1466800;30/01/2026;TRANSFERENCIA
30012026;1224632933;660258;30/01/2026;WALLET
