FECHA DOCUMENTO;COD. CLIENTE;VALOR PAGADO;FECHA PAGO;MÉTODO DE PAGO
3022026;1202608603;364900;3/03/2026;CONSIGNACIÓN
3022026;1210369504;165000;3/03/2026;CONSIGNACIÓN
3022026;1210039259;3133200;3/03/2026;CONSIGNACIÓN
3022026;1210386154;43512;3/03/2026;CONSIGNACIÓN
3022026;1210386154;36000;3/03/2026;CONSIGNACIÓN
3022026;1224103890;1071654;3/03/2026;CONSIGNACIÓN
3022026;1210043772;205388;3/03/2026;CONSIGNACIÓN
3022026;1200500940;891083;3/03/2026;CONSIGNACIÓN
3022026;1210638770;155000;3/03/2026;CONSIGNACIÓN
3022026;1224441471;343900;3/03/2026;CONSIGNACIÓN
3022026;1201272753;694966;3/03/2026;CONSIGNACIÓN
3022026;1224456131;656000;3/03/2026;CONSIGNACIÓN
3022026;1201873058;573000;3/03/2026;CONSIGNACIÓN
3022026;1200610916;255260;3/03/2026;CONSIGNACIÓN
3022026;1210544804;163300;3/03/2026;CONSIGNACIÓN
3022026;1200517017;933804;3/03/2026;CONSIGNACIÓN
3022026;1210737917;286380;3/03/2026;CONSIGNACIÓN
3022026;1224490256;94800;3/03/2026;CONSIGNACIÓN
3022026;1224481200;111647;3/03/2026;CONSIGNACIÓN
3022026;1224481200;55856;3/03/2026;CONSIGNACIÓN
3022026;1224481200;52500;3/03/2026;CONSIGNACIÓN
3022026;1200111063;125000;3/03/2026;TRANSFERENCIA
3022026;1202610622;165900;3/03/2026;CONSIGNACIÓN
3022026;1224605773;1068201;3/03/2026;CONSIGNACIÓN
3022026;1224237819;183926;3/03/2026;CONSIGNACIÓN
3022026;1224439061;1117100;3/03/2026;CONSIGNACIÓN
3022026;1200802589;2498617;3/03/2026;CONSIGNACIÓN
3022026;1210700846;294674;3/03/2026;CONSIGNACIÓN
3022026;1224124095;36700;3/03/2026;CONSIGNACIÓN
3022026;1224138433;71700;3/03/2026;CONSIGNACIÓN
3022026;1224124095;30600;3/03/2026;CONSIGNACIÓN
3022026;1210173571;123400;3/03/2026;CONSIGNACIÓN
3022026;1200497221;180000;3/03/2026;CONSIGNACIÓN
3022026;1200572849;244475;3/03/2026;CONSIGNACIÓN
3022026;1210650402;133850;3/03/2026;CONSIGNACIÓN
3022026;1224647403;2889384;3/03/2026;CONSIGNACIÓN
3022026;1210009627;767400;3/03/2026;CONSIGNACIÓN
3022026;1224065705;583494;3/03/2026;CONSIGNACIÓN
3022026;1224065705;423712;3/03/2026;CONSIGNACIÓN
3022026;1224065696;269572;3/03/2026;CONSIGNACIÓN
3022026;1224065696;416121;3/03/2026;CONSIGNACIÓN
3022026;1224573927;137389;3/03/2026;CONSIGNACIÓN
3022026;1201802197;604800;3/03/2026;CONSIGNACIÓN
3022026;1201002988;246350;3/03/2026;CONSIGNACIÓN
3022026;1224501819;2309580;3/03/2026;CONSIGNACIÓN
3022026;1205100568;175000;3/03/2026;CONSIGNACIÓN
3022026;1224087980;160893;3/03/2026;CONSIGNACIÓN
3022026;1224735156;911132;3/03/2026;CONSIGNACIÓN
3022026;1210617638;470254;3/03/2026;CONSIGNACIÓN
3022026;1205008512;236000;3/03/2026;CONSIGNACIÓN
3022026;1224382916;170000;3/03/2026;CONSIGNACIÓN
3022026;1224582493;2978900;3/03/2026;CONSIGNACIÓN
3022026;1210128341;703128;3/03/2026;CONSIGNACIÓN
3022026;1210544188;65000;3/03/2026;CONSIGNACIÓN
3022026;1201187802;70200;3/03/2026;WALLET
3022026;1224810694;1525355;3/03/2026;WALLET
3022026;1224810880;525225;3/03/2026;WALLET
3022026;1224630796;2758752;3/03/2026;WALLET
3022026;1224615530;50200;3/03/2026;WALLET
3022026;1210730392;145200;3/03/2026;WALLET
3022026;1210730392;116400;3/03/2026;WALLET
3022026;1224385372;125000;3/03/2026;WALLET
3022026;1224385372;62500;3/03/2026;WALLET
3022026;1210529303;620686;3/03/2026;WALLET
3022026;1224040040;195192;3/03/2026;WALLET
3022026;1210627771;546696;3/03/2026;WALLET
3022026;1200419631;189705;3/03/2026;WALLET
3022026;1210367797;842100;3/03/2026;WALLET
3022026;1224410849;356400;3/03/2026;WALLET
3022026;1224482276;1240600;3/03/2026;WALLET
3022026;1210325819;107700;3/03/2026;WALLET
3022026;1210434992;117000;3/03/2026;WALLET
3022026;1224737841;820182;3/03/2026;WALLET
3022026;1201683835;565730;3/03/2026;WALLET
3022026;1224718837;2047881;3/03/2026;WALLET
3022026;1224525552;322800;3/03/2026;WALLET
3022026;1201375375;1709471;3/03/2026;WALLET
3022026;1224531503;413100;3/03/2026;WALLET
3022026;1224204776;172800;3/03/2026;WALLET
3022026;1224306749;1199600;3/03/2026;WALLET
3022026;1210515812;202350;3/03/2026;WALLET
3022026;1224095228;160854;3/03/2026;WALLET
3022026;1210060941;2715444;3/03/2026;WALLET
3022026;1210627361;78800;3/03/2026;WALLET
3022026;1224421918;771691;3/03/2026;WALLET
3022026;1210596349;5398900;3/03/2026;WALLET
3022026;1224476219;301428;3/03/2026;WALLET
3022026;1224736541;2410100;3/03/2026;WALLET
3022026;1224144958;50200;3/03/2026;WALLET
3022026;1210328847;218500;3/03/2026;WALLET
3022026;1210536905;268460;3/03/2026;WALLET
3022026;1224403248;186450;3/03/2026;WALLET
3022026;1201272753;510477;3/03/2026;CONSIGNACIÓN
3022026;1224331573;1053200;3/03/2026;CONSIGNACIÓN
3022026;1210408646;122500;3/03/2026;CONSIGNACIÓN
