FECHA DOCUMENTO;COD. CLIENTE;VALOR PAGADO;FECHA PAGO;MÉTODO DE PAGO
16022026;1202483750;1038599;16/02/2026;WALLET
16022026;1210431081;945346;16/02/2026;WALLET
16022026;1201375989;125050;16/02/2026;WALLET
16022026;1210529303;829236;16/02/2026;WALLET
16022026;1210369935;367050;16/02/2026;WALLET
16022026;1224017237;262700;16/02/2026;WALLET
16022026;1224091119;646650;16/02/2026;WALLET
16022026;1224091119;167570;16/02/2026;WALLET
16022026;1224145796;441984;16/02/2026;WALLET
16022026;1210644570;331383;16/02/2026;WALLET
16022026;1210101544;173500;16/02/2026;WALLET
16022026;1224074687;444568;16/02/2026;WALLET
16022026;1224576081;269551;16/02/2026;WALLET
16022026;1224252038;969295;16/02/2026;WALLET
16022026;1201399462;432961;16/02/2026;WALLET
16022026;1201845551;65000;16/02/2026;WALLET
16022026;1224605769;603400;16/02/2026;WALLET
16022026;1224634951;57550;16/02/2026;WALLET
16022026;1210253473;345121;16/02/2026;WALLET
16022026;1224450079;254100;16/02/2026;WALLET
16022026;1224635054;808300;16/02/2026;WALLET
16022026;1210602226;81000;16/02/2026;WALLET
16022026;1224776479;1104177;16/02/2026;WALLET
16022026;1200370768;536260;16/02/2026;WALLET
16022026;1224403248;79850;16/02/2026;WALLET
16022026;1224211625;2735847;16/02/2026;WALLET
16022026;1224423773;1098100;16/02/2026;WALLET
16022026;1201375185;730500;16/02/2026;WALLET
16022026;1224611048;2249365;16/02/2026;WALLET
16022026;1224464296;255821;16/02/2026;WALLET
16022026;1224193900;737250;16/02/2026;CONSIGNACIÓN
16022026;1224174153;1342548;16/02/2026;CONSIGNACIÓN
16022026;1224215887;738000;16/02/2026;CONSIGNACIÓN
16022026;1224214931;879700;16/02/2026;CONSIGNACIÓN
16022026;1224380437;469200;16/02/2026;CONSIGNACIÓN
16022026;1224380437;1571592;16/02/2026;CONSIGNACIÓN
16022026;1224138433;106800;16/02/2026;CONSIGNACIÓN
16022026;1224610449;1182919;16/02/2026;WALLET
16022026;1224432237;945600;16/02/2026;WALLET
16022026;1224652352;377047;16/02/2026;WALLET
16022026;1224105112;855300;16/02/2026;WALLET
16022026;1202600388;701142;16/02/2026;WALLET
16022026;1210614430;550361;16/02/2026;WALLET
16022026;1210074378;135400;16/02/2026;WALLET
16022026;1224274649;951599;16/02/2026;WALLET
16022026;1224347562;533400;16/02/2026;WALLET
16022026;1224545526;2860618;16/02/2026;WALLET
16022026;1224698181;413617;16/02/2026;WALLET
16022026;1224380437;1176600;16/02/2026;CONSIGNACIÓN
16022026;1201348333;241000;16/02/2026;CONSIGNACIÓN
16022026;1224427578;220500;16/02/2026;CONSIGNACIÓN
16022026;1224362165;2814610;16/02/2026;CONSIGNACIÓN
16022026;1224148236;1421800;16/02/2026;CONSIGNACIÓN
16022026;1200160612;639521;16/02/2026;CONSIGNACIÓN
16022026;1210557150;83600;16/02/2026;CONSIGNACIÓN
16022026;1210616607;111000;16/02/2026;CONSIGNACIÓN
16022026;1210206124;285100;16/02/2026;CONSIGNACIÓN
16022026;1202610622;251500;16/02/2026;CONSIGNACIÓN
16022026;1224549069;340000;16/02/2026;CONSIGNACIÓN
16022026;1200548593;484900;16/02/2026;CONSIGNACIÓN
16022026;1210750120;2521464;16/02/2026;CONSIGNACIÓN
16022026;1224420888;450900;16/02/2026;CONSIGNACIÓN
16022026;1210024158;105300;16/02/2026;CONSIGNACIÓN
16022026;1210024158;18000;16/02/2026;CONSIGNACIÓN
16022026;1210024158;278550;16/02/2026;CONSIGNACIÓN
16022026;1224175216;81700;16/02/2026;CONSIGNACIÓN
16022026;1224069308;232905;16/02/2026;CONSIGNACIÓN
16022026;1201916695;93670;16/02/2026;CONSIGNACIÓN
16022026;1224481200;140219;16/02/2026;CONSIGNACIÓN
16022026;1201923852;223550;16/02/2026;CONSIGNACIÓN
16022026;1210575551;276241;16/02/2026;CONSIGNACIÓN
16022026;1224338802;52470;16/02/2026;CONSIGNACIÓN
16022026;1200497221;273400;16/02/2026;CONSIGNACIÓN
16022026;1224421473;2299436;16/02/2026;CONSIGNACIÓN
16022026;1210088571;200250;16/02/2026;CONSIGNACIÓN
16022026;1224346834;566900;16/02/2026;CONSIGNACIÓN
16022026;1201873058;530700;16/02/2026;CONSIGNACIÓN
16022026;1210691542;399100;16/02/2026;CONSIGNACIÓN
16022026;1202600614;43050;16/02/2026;CONSIGNACIÓN
16022026;1224492968;136800;16/02/2026;CONSIGNACIÓN
16022026;1210576943;301500;16/02/2026;CONSIGNACIÓN
16022026;1210576943;36089;16/02/2026;CONSIGNACIÓN
16022026;1224028213;194900;16/02/2026;CONSIGNACIÓN
16022026;1224378287;139200;16/02/2026;CONSIGNACIÓN
16022026;1202600614;200400;16/02/2026;CONSIGNACIÓN
16022026;1210625375;908815;16/02/2026;CONSIGNACIÓN
16022026;1224499750;230600;16/02/2026;CONSIGNACIÓN
16022026;1210513123;280300;16/02/2026;WALLET
16022026;1210633036;265048;16/02/2026;WALLET
16022026;1224623885;48598;16/02/2026;WALLET
16022026;1210458938;81800;16/02/2026;WALLET
16022026;1224428208;101643;16/02/2026;WALLET
16022026;1210536905;90000;16/02/2026;WALLET
16022026;1210550896;1926170;16/02/2026;WALLET
16022026;1201349305;523762;16/02/2026;WALLET
16022026;1224532918;1716500;16/02/2026;WALLET
16022026;1224732188;218750;16/02/2026;WALLET
16022026;1224377214;832300;16/02/2026;WALLET
16022026;1210549478;171600;16/02/2026;WALLET
16022026;1210655410;4818700;16/02/2026;WALLET
16022026;1224662664;264400;16/02/2026;WALLET
16022026;1200745393;254300;16/02/2026;WALLET
16022026;1210613431;684103;16/02/2026;WALLET
16022026;1224765762;870035;16/02/2026;WALLET
16022026;1200522473;239471;16/02/2026;WALLET
16022026;1210328847;217012;16/02/2026;WALLET
16022026;1224508213;1145772;16/02/2026;WALLET
16022026;1224348634;661293;16/02/2026;WALLET
16022026;1210519576;698292;16/02/2026;WALLET
16022026;1210627361;124609;16/02/2026;WALLET
16022026;1224530452;347900;16/02/2026;WALLET
16022026;1210743188;2815413;16/02/2026;CONSIGNACIÓN
16022026;1210558376;514451;16/02/2026;CONSIGNACIÓN
16022026;1210196936;284300;16/02/2026;CONSIGNACIÓN
16022026;1224490256;94200;16/02/2026;CONSIGNACIÓN
