FECHA DOCUMENTO;COD. CLIENTE;VALOR PAGADO;FECHA PAGO;MÉTODO DE PAGO
10022026;1224358753;70600;10/02/2026;CONSIGNACIÓN
10022026;1210106469;1488000;10/02/2026;CONSIGNACIÓN
10022026;1201809119;340650;10/02/2026;CONSIGNACIÓN
10022026;1224054950;110000;10/02/2026;CONSIGNACIÓN
10022026;1224711549;623000;10/02/2026;WALLET
10022026;1224191424;873600;10/02/2026;TRANSFERENCIA
10022026;1210557150;213829;10/02/2026;CONSIGNACIÓN
10022026;1201002988;176700;10/02/2026;CONSIGNACIÓN
10022026;1210744083;163000;10/02/2026;CONSIGNACIÓN
10022026;1224038731;604855;10/02/2026;CONSIGNACIÓN
10022026;1210744083;39600;10/02/2026;CONSIGNACIÓN
10022026;1210744083;156300;10/02/2026;CONSIGNACIÓN
10022026;1210744083;208500;10/02/2026;CONSIGNACIÓN
10022026;1210744083;62500;10/02/2026;CONSIGNACIÓN
10022026;1224421473;1329000;10/02/2026;CONSIGNACIÓN
10022026;1201444477;239700;10/02/2026;CONSIGNACIÓN
10022026;1224029021;723560;10/02/2026;CONSIGNACIÓN
10022026;1224205667;291100;10/02/2026;CONSIGNACIÓN
10022026;1201272753;541500;10/02/2026;CONSIGNACIÓN
10022026;1200500940;67879;10/02/2026;CONSIGNACIÓN
10022026;1200500940;63751;10/02/2026;CONSIGNACIÓN
10022026;1224413499;67200;10/02/2026;CONSIGNACIÓN
10022026;1224628741;1092600;10/02/2026;CONSIGNACIÓN
10022026;1224122463;150000;10/02/2026;CONSIGNACIÓN
10022026;1224621907;131700;10/02/2026;CONSIGNACIÓN
10022026;1224122463;18000;10/02/2026;CONSIGNACIÓN
10022026;1224349881;196800;10/02/2026;CONSIGNACIÓN
10022026;1224118459;193000;10/02/2026;CONSIGNACIÓN
10022026;1200505498;427400;10/02/2026;CONSIGNACIÓN
10022026;1210152173;366000;10/02/2026;CONSIGNACIÓN
10022026;1210434992;223908;10/02/2026;CONSIGNACIÓN
10022026;1224301960;251376;10/02/2026;CONSIGNACIÓN
10022026;1224599427;311300;10/02/2026;CONSIGNACIÓN
10022026;1224622471;1102900;10/02/2026;CONSIGNACIÓN
10022026;1224403072;179650;10/02/2026;CONSIGNACIÓN
10022026;1224441471;297900;10/02/2026;CONSIGNACIÓN
10022026;1210173571;121300;10/02/2026;CONSIGNACIÓN
10022026;1201535532;574963;10/02/2026;CONSIGNACIÓN
10022026;1210662257;76300;10/02/2026;CONSIGNACIÓN
10022026;1224219932;159614;10/02/2026;CONSIGNACIÓN
10022026;1201687085;366000;10/02/2026;CONSIGNACIÓN
10022026;1224390759;221900;10/02/2026;CONSIGNACIÓN
10022026;1224639808;452300;10/02/2026;TRANSFERENCIA
10022026;1200538140;1208440;10/02/2026;CONSIGNACIÓN
10022026;1224358753;452650;10/02/2026;CONSIGNACIÓN
10022026;1200986505;308279;10/02/2026;CONSIGNACIÓN
10022026;1210571946;680000;10/02/2026;CONSIGNACIÓN
10022026;1201683572;313250;10/02/2026;CONSIGNACIÓN
10022026;1210464622;494560;10/02/2026;CONSIGNACIÓN
10022026;1210571946;500000;10/02/2026;CONSIGNACIÓN
10022026;1210425938;1094048;10/02/2026;CONSIGNACIÓN
10022026;1224392911;65000;10/02/2026;CONSIGNACIÓN
10022026;1210419907;4661904;10/02/2026;CONSIGNACIÓN
10022026;1200600543;3000000;10/02/2026;CONSIGNACIÓN
10022026;1200600543;983142;10/02/2026;CONSIGNACIÓN
10022026;1224121560;451813;10/02/2026;CONSIGNACIÓN
10022026;1201866770;450707;10/02/2026;CONSIGNACIÓN
10022026;1224043883;206800;10/02/2026;CONSIGNACIÓN
10022026;1224196436;916912;10/02/2026;CONSIGNACIÓN
10022026;1210522973;112600;10/02/2026;CONSIGNACIÓN
10022026;1224735156;1009904;10/02/2026;CONSIGNACIÓN
10022026;1210616607;204000;10/02/2026;CONSIGNACIÓN
10022026;1210691542;335000;10/02/2026;CONSIGNACIÓN
10022026;1224707736;1374900;10/02/2026;CONSIGNACIÓN
10022026;1210196936;135400;10/02/2026;CONSIGNACIÓN
10022026;1224604755;795000;10/02/2026;CONSIGNACIÓN
10022026;1224604755;229059;10/02/2026;CONSIGNACIÓN
10022026;1224065696;879262;10/02/2026;CONSIGNACIÓN
10022026;1200610916;515287;10/02/2026;CONSIGNACIÓN
10022026;1224065696;316280;10/02/2026;CONSIGNACIÓN
10022026;1224522999;327000;10/02/2026;CONSIGNACIÓN
10022026;1224065705;135728;10/02/2026;CONSIGNACIÓN
10022026;1224065705;275285;10/02/2026;CONSIGNACIÓN
10022026;1224573927;277606;10/02/2026;CONSIGNACIÓN
10022026;1224501819;381628;10/02/2026;CONSIGNACIÓN
10022026;1224501819;51428;10/02/2026;CONSIGNACIÓN
10022026;1224469036;158500;10/02/2026;CONSIGNACIÓN
