FECHA DOCUMENTO;COD. CLIENTE;VALOR PAGADO;FECHA PAGO;MÉTODO DE PAGO
27012026;1210748008;645603;27/01/2026;CONSIGNACIÓN
27012026;1224670616;151800;27/01/2026;CONSIGNACIÓN
27012026;1210080294;1656200;27/01/2026;CONSIGNACIÓN
27012026;1224582493;5164400;27/01/2026;CONSIGNACIÓN
27012026;1210721493;40020;27/01/2026;CONSIGNACIÓN
27012026;1224298751;1246600;27/01/2026;CONSIGNACIÓN
27012026;1224101963;174500;27/01/2026;CONSIGNACIÓN
27012026;1205307755;598312;27/01/2026;CONSIGNACIÓN
27012026;1210152173;280400;27/01/2026;CONSIGNACIÓN
27012026;1210544567;1732199;27/01/2026;CONSIGNACIÓN
27012026;1210386154;126000;27/01/2026;CONSIGNACIÓN
27012026;1224156751;833235;27/01/2026;CONSIGNACIÓN
27012026;1200367612;791000;27/01/2026;CONSIGNACIÓN
27012026;1202610622;256400;27/01/2026;CONSIGNACIÓN
27012026;1200014272;125310;27/01/2026;CONSIGNACIÓN
27012026;1224217606;184300;27/01/2026;CONSIGNACIÓN
27012026;1224482226;496500;27/01/2026;CONSIGNACIÓN
27012026;1224174668;324600;27/01/2026;CONSIGNACIÓN
27012026;1224174668;323000;27/01/2026;CONSIGNACIÓN
27012026;1224585560;702400;27/01/2026;CONSIGNACIÓN
27012026;1224659721;1075104;27/01/2026;CONSIGNACIÓN
27012026;1205008512;206222;27/01/2026;CONSIGNACIÓN
27012026;1224252381;578800;27/01/2026;CONSIGNACIÓN
27012026;1224459462;1460600;27/01/2026;CONSIGNACIÓN
27012026;1224376839;200700;27/01/2026;CONSIGNACIÓN
27012026;1224066464;106000;27/01/2026;CONSIGNACIÓN
27012026;1224438809;147800;27/01/2026;CONSIGNACIÓN
27012026;1210024158;243500;27/01/2026;CONSIGNACIÓN
27012026;1200517017;814943;27/01/2026;CONSIGNACIÓN
27012026;1224205667;163600;27/01/2026;CONSIGNACIÓN
27012026;1224251568;370800;27/01/2026;CONSIGNACIÓN
27012026;1201272753;495541;27/01/2026;CONSIGNACIÓN
27012026;1224540254;603000;27/01/2026;CONSIGNACIÓN
27012026;1200617760;549800;27/01/2026;CONSIGNACIÓN
27012026;1200617760;204703;27/01/2026;CONSIGNACIÓN
27012026;1210550874;68850;27/01/2026;CONSIGNACIÓN
27012026;1200617760;111444;27/01/2026;CONSIGNACIÓN
27012026;1210557150;158429;27/01/2026;CONSIGNACIÓN
27012026;1224219932;252000;27/01/2026;CONSIGNACIÓN
27012026;1210622335;374221;27/01/2026;CONSIGNACIÓN
27012026;1210135249;50000;27/01/2026;CONSIGNACIÓN
27012026;1224065705;157101;27/01/2026;CONSIGNACIÓN
27012026;1224065696;729391;27/01/2026;CONSIGNACIÓN
27012026;1200990015;215000;27/01/2026;CONSIGNACIÓN
27012026;1224065705;279651;27/01/2026;CONSIGNACIÓN
27012026;1210173571;166300;27/01/2026;CONSIGNACIÓN
27012026;1224493384;1357087;27/01/2026;CONSIGNACIÓN
27012026;1224639808;627600;27/01/2026;CONSIGNACIÓN
27012026;1224232883;4243219;27/01/2026;CONSIGNACIÓN
27012026;1224398047;723200;27/01/2026;CONSIGNACIÓN
27012026;1201061524;162000;27/01/2026;CONSIGNACIÓN
27012026;1224179252;167400;27/01/2026;CONSIGNACIÓN
27012026;1224179252;50200;27/01/2026;CONSIGNACIÓN
27012026;1224179252;310268;27/01/2026;CONSIGNACIÓN
27012026;1224577468;50000;27/01/2026;CONSIGNACIÓN
27012026;1202602015;453300;27/01/2026;CONSIGNACIÓN
27012026;1224337405;200000;27/01/2026;CONSIGNACIÓN
27012026;1224573927;264690;27/01/2026;CONSIGNACIÓN
27012026;1224441471;159700;27/01/2026;CONSIGNACIÓN
27012026;1224441471;225000;27/01/2026;CONSIGNACIÓN
27012026;1224054950;483000;27/01/2026;CONSIGNACIÓN
27012026;1210571382;1646612;27/01/2026;WALLET
27012026;1224810942;994300;27/01/2026;WALLET
27012026;1224358592;515000;27/01/2026;WALLET
27012026;1224653914;172300;27/01/2026;WALLET
27012026;1200779345;145100;27/01/2026;WALLET
27012026;1224329121;260092;27/01/2026;WALLET
27012026;1224630796;1332311;27/01/2026;WALLET
27012026;1224295465;285200;27/01/2026;WALLET
27012026;1224074687;942986;27/01/2026;WALLET
27012026;1224479789;147000;27/01/2026;WALLET
27012026;1210644570;212361;27/01/2026;WALLET
27012026;1224576081;296716;27/01/2026;WALLET
27012026;1224274649;195000;27/01/2026;WALLET
27012026;1224422471;44500;27/01/2026;WALLET
27012026;1224736541;2124600;27/01/2026;WALLET
27012026;1224466436;186350;27/01/2026;WALLET
27012026;1200419631;688035;27/01/2026;WALLET
27012026;1224410849;429203;27/01/2026;WALLET
27012026;1210515812;195619;27/01/2026;WALLET
27012026;1224242112;721665;27/01/2026;WALLET
27012026;1210519576;1237631;27/01/2026;WALLET
27012026;1224519366;269551;27/01/2026;WALLET
27012026;1210287874;518665;27/01/2026;WALLET
27012026;1224231835;558093;27/01/2026;WALLET
27012026;1224525552;292800;27/01/2026;WALLET
27012026;1224101966;2950650;27/01/2026;WALLET
27012026;1210226875;31020;27/01/2026;WALLET
27012026;1224487718;164488;27/01/2026;WALLET
27012026;1210328847;207400;27/01/2026;WALLET
27012026;1224330233;316964;27/01/2026;WALLET
27012026;1201375375;2987730;27/01/2026;WALLET
27012026;1224663340;259050;27/01/2026;WALLET
27012026;1201683572;320611;27/01/2026;CONSIGNACIÓN
27012026;1210561390;79300;27/01/2026;CONSIGNACIÓN
27012026;1224196436;569638;27/01/2026;CONSIGNACIÓN
27012026;1210522973;140331;27/01/2026;CONSIGNACIÓN
27012026;1210539627;777199;27/01/2026;CONSIGNACIÓN
27012026;1210179542;2999686;27/01/2026;CONSIGNACIÓN
27012026;1210187668;17000;27/01/2026;CONSIGNACIÓN
27012026;1224061188;616935;27/01/2026;CONSIGNACIÓN
27012026;1224061188;649559;27/01/2026;CONSIGNACIÓN
27012026;1224435590;685061;27/01/2026;CONSIGNACIÓN
27012026;1224387665;288200;27/01/2026;CONSIGNACIÓN
27012026;1224431465;177043;27/01/2026;CONSIGNACIÓN
27012026;1224585560;258913;27/01/2026;CONSIGNACIÓN
27012026;1224271584;220959;27/01/2026;CONSIGNACIÓN
27012026;1224632152;594950;27/01/2026;TRANSFERENCIA
27012026;1200610916;305693;27/01/2026;CONSIGNACIÓN
27012026;1224271584;18000;27/01/2026;CONSIGNACIÓN
27012026;1224768728;801800;27/01/2026;CONSIGNACIÓN
27012026;1224271584;422483;27/01/2026;CONSIGNACIÓN
27012026;1210544188;137156;27/01/2026;CONSIGNACIÓN
27012026;1224500328;298523;27/01/2026;CONSIGNACIÓN
27012026;1224411016;499200;27/01/2026;TRANSFERENCIA
27012026;1210750120;2220886;27/01/2026;CONSIGNACIÓN
27012026;1224017642;852400;27/01/2026;CONSIGNACIÓN
27012026;1201683572;432056;27/01/2026;CONSIGNACIÓN
27012026;1224142148;563466;27/01/2026;CONSIGNACIÓN
27012026;1201002988;449572;27/01/2026;CONSIGNACIÓN
27012026;1224158233;1733025;27/01/2026;CONSIGNACIÓN
27012026;1210323096;175720;27/01/2026;CONSIGNACIÓN
27012026;1224271584;269551;27/01/2026;CONSIGNACIÓN
27012026;1201687085;270800;27/01/2026;CONSIGNACIÓN
27012026;1224331224;2062500;27/01/2026;CONSIGNACIÓN
27012026;1224536644;935912;27/01/2026;CONSIGNACIÓN
27012026;1210128341;534167;27/01/2026;CONSIGNACIÓN
27012026;1201918905;168587;27/01/2026;CONSIGNACIÓN
27012026;1224721225;330000;27/01/2026;CONSIGNACIÓN
27012026;1210570999;266550;27/01/2026;CONSIGNACIÓN
27012026;1210724779;1564152;27/01/2026;CONSIGNACIÓN
27012026;1210419907;7007636;27/01/2026;CONSIGNACIÓN
27012026;1224331573;595950;27/01/2026;CONSIGNACIÓN
27012026;1202251067;428244;27/01/2026;CONSIGNACIÓN
27012026;1224061188;612640;27/01/2026;CONSIGNACIÓN
27012026;1224735156;1062000;27/01/2026;CONSIGNACIÓN
27012026;1224318928;635964;27/01/2026;CONSIGNACIÓN
27012026;1224501819;82800;27/01/2026;CONSIGNACIÓN
27012026;1205001089;116143;27/01/2026;CONSIGNACIÓN
27012026;1224501819;399521;27/01/2026;CONSIGNACIÓN
27012026;1210696523;793400;27/01/2026;CONSIGNACIÓN
27012026;1224705585;446489;27/01/2026;CONSIGNACIÓN
27012026;1202136365;2716072;27/01/2026;CONSIGNACIÓN
27012026;1210284583;415000;27/01/2026;CONSIGNACIÓN
27012026;1224377214;885600;27/01/2026;WALLET
27012026;1210360149;1315529;27/01/2026;WALLET
27012026;1224536114;339405;27/01/2026;WALLET
27012026;1210554156;87500;27/01/2026;WALLET
27012026;1224611048;1239912;27/01/2026;WALLET
27012026;1224315281;55856;27/01/2026;WALLET
27012026;1224615530;260200;27/01/2026;WALLET
27012026;1224531503;493400;27/01/2026;WALLET
27012026;1210161080;322005;27/01/2026;WALLET
27012026;1200023358;65000;27/01/2026;WALLET
27012026;1210660729;57500;27/01/2026;WALLET
27012026;1224430240;1186786;27/01/2026;WALLET
27012026;1224577847;131200;27/01/2026;WALLET
27012026;1224741334;2998045;27/01/2026;WALLET
27012026;1202483750;702913;27/01/2026;WALLET
27012026;1210569888;338775;27/01/2026;WALLET
27012026;1224491018;4477975;27/01/2026;WALLET
27012026;1224061311;765200;27/01/2026;CONSIGNACIÓN
27012026;1200993512;595000;27/01/2026;CONSIGNACIÓN
27012026;1224575269;586942;27/01/2026;CONSIGNACIÓN
27012026;1210596154;442079;27/01/2026;CONSIGNACIÓN
27012026;1224087633;418997;27/01/2026;CONSIGNACIÓN
27012026;1200505498;400500;27/01/2026;CONSIGNACIÓN
27012026;1201804252;198000;27/01/2026;CONSIGNACIÓN
27012026;1210744083;116143;27/01/2026;CONSIGNACIÓN
27012026;1224658796;111321;27/01/2026;CONSIGNACIÓN
27012026;1210744083;80351;27/01/2026;CONSIGNACIÓN
27012026;1224468159;79000;27/01/2026;CONSIGNACIÓN
27012026;1224124095;72000;27/01/2026;CONSIGNACIÓN
27012026;1210744083;65772;27/01/2026;CONSIGNACIÓN
27012026;1224658796;39900;27/01/2026;CONSIGNACIÓN
27012026;1210744083;36000;27/01/2026;CONSIGNACIÓN
27012026;1224211845;430100;27/01/2026;CONSIGNACIÓN
