FECHA DOCUMENTO;COD. CLIENTE;VALOR PAGADO;FECHA PAGO;MÉTODO DE PAGO
20012026;1224385372;183800;20/01/2026;WALLET
20012026;1202606268;107500;20/01/2026;WALLET
20012026;1224584833;743600;20/01/2026;WALLET
20012026;1210744272;1024000;20/01/2026;WALLET
20012026;1224737470;714447;20/01/2026;WALLET
20012026;1224577847;82200;20/01/2026;WALLET
20012026;1224577847;59600;20/01/2026;WALLET
20012026;1224482276;1256600;20/01/2026;WALLET
20012026;1210722931;4468198;20/01/2026;WALLET
20012026;1201682490;1081147;20/01/2026;WALLET
20012026;1210644570;220500;20/01/2026;WALLET
20012026;1224322002;3700541;20/01/2026;WALLET
20012026;1202609947;1421472;20/01/2026;WALLET
20012026;1224713037;165200;20/01/2026;WALLET
20012026;1224386084;1259076;20/01/2026;WALLET
20012026;1205306710;557600;20/01/2026;WALLET
20012026;1224452430;992000;20/01/2026;WALLET
20012026;1210233626;129300;20/01/2026;WALLET
20012026;1210556345;94109;20/01/2026;WALLET
20012026;1224039317;199962;20/01/2026;WALLET
20012026;1224627510;364900;20/01/2026;WALLET
20012026;1210515812;225600;20/01/2026;WALLET
20012026;1224649085;723753;20/01/2026;WALLET
20012026;1210490265;80000;20/01/2026;WALLET
20012026;1224432237;984000;20/01/2026;WALLET
20012026;1224204344;2151599;20/01/2026;CONSIGNACIÓN
20012026;1224176214;928500;20/01/2026;CONSIGNACIÓN
20012026;1210474991;261800;20/01/2026;CONSIGNACIÓN
20012026;1224654670;411229;20/01/2026;CONSIGNACIÓN
20012026;1224721225;2666119;20/01/2026;CONSIGNACIÓN
20012026;1224219932;477000;20/01/2026;CONSIGNACIÓN
20012026;1224219932;82100;20/01/2026;CONSIGNACIÓN
20012026;1210173571;276827;20/01/2026;CONSIGNACIÓN
20012026;1205008512;241700;20/01/2026;CONSIGNACIÓN
20012026;1224066464;189800;20/01/2026;CONSIGNACIÓN
20012026;1224322705;455000;20/01/2026;CONSIGNACIÓN
20012026;1224069097;3800000;20/01/2026;WALLET
20012026;1210549478;774012;20/01/2026;WALLET
20012026;1224103293;484500;20/01/2026;WALLET
20012026;1210119255;229200;20/01/2026;WALLET
20012026;1224466436;184050;20/01/2026;WALLET
20012026;1224477773;592700;20/01/2026;WALLET
20012026;1224410849;538575;20/01/2026;WALLET
20012026;1210569888;205913;20/01/2026;WALLET
20012026;1201349305;150500;20/01/2026;WALLET
20012026;1224398047;364500;20/01/2026;TRANSFERENCIA
20012026;1202610622;212700;20/01/2026;CONSIGNACIÓN
20012026;1201539881;170500;20/01/2026;CONSIGNACIÓN
20012026;1201539881;105000;20/01/2026;CONSIGNACIÓN
20012026;1201539881;118800;20/01/2026;CONSIGNACIÓN
20012026;1224124095;218860;20/01/2026;CONSIGNACIÓN
20012026;1210183402;54151;20/01/2026;CONSIGNACIÓN
20012026;1224124095;194940;20/01/2026;CONSIGNACIÓN
20012026;1224232883;5362036;20/01/2026;CONSIGNACIÓN
20012026;1210152173;427900;20/01/2026;CONSIGNACIÓN
20012026;1224639808;50400;20/01/2026;TRANSFERENCIA
20012026;1224522999;223200;20/01/2026;CONSIGNACIÓN
20012026;1201810806;90000;20/01/2026;CONSIGNACIÓN
20012026;1224459462;364800;20/01/2026;CONSIGNACIÓN
20012026;1200610916;277700;20/01/2026;CONSIGNACIÓN
20012026;1224196436;507578;20/01/2026;CONSIGNACIÓN
20012026;1210183402;52660;20/01/2026;CONSIGNACIÓN
20012026;1210287874;376558;20/01/2026;WALLET
20012026;1224677915;180000;20/01/2026;WALLET
20012026;1224635054;1237676;20/01/2026;WALLET
20012026;1224411512;582053;20/01/2026;WALLET
20012026;1224477347;210600;20/01/2026;WALLET
20012026;1224548290;340321;20/01/2026;WALLET
20012026;1224421918;1550800;20/01/2026;WALLET
20012026;1224204776;999600;20/01/2026;WALLET
20012026;1202600605;153380;20/01/2026;WALLET
20012026;1224734421;324100;20/01/2026;WALLET
20012026;1201870503;205800;20/01/2026;WALLET
20012026;1201683572;194894;20/01/2026;CONSIGNACIÓN
20012026;1224012461;367600;20/01/2026;CONSIGNACIÓN
20012026;1224448567;4452000;20/01/2026;CONSIGNACIÓN
20012026;1224086194;278031;20/01/2026;CONSIGNACIÓN
20012026;1210024158;247500;20/01/2026;CONSIGNACIÓN
20012026;1210024158;43020;20/01/2026;CONSIGNACIÓN
20012026;1210425938;961164;20/01/2026;CONSIGNACIÓN
20012026;1210196936;328500;20/01/2026;CONSIGNACIÓN
20012026;1210317064;360421;20/01/2026;CONSIGNACIÓN
20012026;1224536644;935910;20/01/2026;CONSIGNACIÓN
20012026;1202612502;751400;20/01/2026;TRANSFERENCIA
20012026;1224376839;277500;20/01/2026;CONSIGNACIÓN
20012026;1200600543;497688;20/01/2026;CONSIGNACIÓN
20012026;1210023993;4327300;20/01/2026;CONSIGNACIÓN
20012026;1224122450;258000;20/01/2026;WALLET
20012026;1224645155;1402617;20/01/2026;WALLET
20012026;1224165482;443200;20/01/2026;WALLET
20012026;1224358592;141550;20/01/2026;WALLET
20012026;1224607763;1325240;20/01/2026;WALLET
20012026;1224617949;1919414;20/01/2026;WALLET
20012026;1224531503;456100;20/01/2026;WALLET
20012026;1224090985;941900;20/01/2026;WALLET
20012026;1224206306;1144700;20/01/2026;WALLET
20012026;1201680258;229665;20/01/2026;WALLET
20012026;1224442007;472996;20/01/2026;WALLET
20012026;1224644762;1402262;20/01/2026;WALLET
20012026;1201425518;339638;20/01/2026;WALLET
20012026;1224443248;99700;20/01/2026;WALLET
20012026;1224349881;1254400;20/01/2026;WALLET
20012026;1224590905;2272200;20/01/2026;WALLET
20012026;1224032541;123000;20/01/2026;CONSIGNACIÓN
20012026;1224032541;59999;20/01/2026;CONSIGNACIÓN
20012026;1224252381;772300;20/01/2026;CONSIGNACIÓN
