FECHA DOCUMENTO;COD. CLIENTE;VALOR PAGADO;FECHA PAGO;MÉTODO DE PAGO
5022026;1210279614;1874840;5/02/2026;WALLET
5022026;1200727885;665423;5/02/2026;WALLET
5022026;1224314571;315200;5/02/2026;CONSIGNACIÓN
5022026;1224383260;183100;5/02/2026;CONSIGNACIÓN
5022026;1210510490;601200;5/02/2026;TRANSFERENCIA
5022026;1224253400;623500;5/02/2026;CONSIGNACIÓN
5022026;1224752302;610962;5/02/2026;CONSIGNACIÓN
5022026;1200548073;651544;5/02/2026;CONSIGNACIÓN
5022026;1224398176;248700;5/02/2026;CONSIGNACIÓN
5022026;1200367612;562600;5/02/2026;CONSIGNACIÓN
5022026;1224420888;403600;5/02/2026;CONSIGNACIÓN
5022026;1224639808;248400;5/02/2026;TRANSFERENCIA
5022026;1224174502;54000;5/02/2026;CONSIGNACIÓN
5022026;1210154479;143432;5/02/2026;CONSIGNACIÓN
5022026;1224646419;147900;5/02/2026;CONSIGNACIÓN
5022026;1210642644;159800;5/02/2026;CONSIGNACIÓN
5022026;1210642644;180700;5/02/2026;CONSIGNACIÓN
5022026;1224081375;180000;5/02/2026;CONSIGNACIÓN
5022026;1224174668;360700;5/02/2026;CONSIGNACIÓN
5022026;1224174668;650200;5/02/2026;CONSIGNACIÓN
5022026;1205307755;278899;5/02/2026;CONSIGNACIÓN
5022026;1224309840;2992421;5/02/2026;CONSIGNACIÓN
5022026;1224103890;365204;5/02/2026;CONSIGNACIÓN
5022026;1224659721;1406059;5/02/2026;CONSIGNACIÓN
5022026;1224398047;501800;5/02/2026;TRANSFERENCIA
5022026;1224084755;479099;5/02/2026;CONSIGNACIÓN
5022026;1224060193;277800;5/02/2026;CONSIGNACIÓN
5022026;1200670242;548300;5/02/2026;CONSIGNACIÓN
5022026;1210743188;578681;5/02/2026;CONSIGNACIÓN
5022026;1224137709;564286;5/02/2026;CONSIGNACIÓN
5022026;1210199014;192500;5/02/2026;CONSIGNACIÓN
5022026;1200729355;2996199;5/02/2026;CONSIGNACIÓN
5022026;1210743660;114000;5/02/2026;CONSIGNACIÓN
5022026;1224518138;754200;5/02/2026;CONSIGNACIÓN
5022026;1224528692;499300;5/02/2026;CONSIGNACIÓN
5022026;1210196936;59000;5/02/2026;CONSIGNACIÓN
5022026;1224642694;144100;5/02/2026;CONSIGNACIÓN
5022026;1210568399;279762;5/02/2026;CONSIGNACIÓN
5022026;1224028937;260969;5/02/2026;CONSIGNACIÓN
5022026;1210232115;493500;5/02/2026;CONSIGNACIÓN
5022026;1224644342;1597000;5/02/2026;CONSIGNACIÓN
5022026;1202615168;354500;5/02/2026;CONSIGNACIÓN
5022026;1201016667;193553;5/02/2026;CONSIGNACIÓN
5022026;1224331573;570350;5/02/2026;CONSIGNACIÓN
5022026;1200993512;265600;5/02/2026;CONSIGNACIÓN
5022026;1224622471;1346500;5/02/2026;CONSIGNACIÓN
5022026;1201918905;189362;5/02/2026;CONSIGNACIÓN
5022026;1224009596;1207775;5/02/2026;CONSIGNACIÓN
5022026;1224055249;806600;5/02/2026;TRANSFERENCIA
5022026;1224723658;166166;5/02/2026;CONSIGNACIÓN
5022026;1201272753;641057;5/02/2026;CONSIGNACIÓN
5022026;1224600637;247500;5/02/2026;CONSIGNACIÓN
5022026;1224448776;172400;5/02/2026;CONSIGNACIÓN
5022026;1202251487;229604;5/02/2026;CONSIGNACIÓN
5022026;1210181153;210050;5/02/2026;CONSIGNACIÓN
5022026;1201802082;692250;5/02/2026;CONSIGNACIÓN
5022026;1210748008;476795;5/02/2026;TRANSFERENCIA
5022026;1210138838;488746;5/02/2026;CONSIGNACIÓN
5022026;1210571044;783200;5/02/2026;CONSIGNACIÓN
5022026;1201869840;689750;5/02/2026;CONSIGNACIÓN
5022026;1210258423;1572833;5/02/2026;TRANSFERENCIA
5022026;1210575139;85000;5/02/2026;CONSIGNACIÓN
5022026;1210558376;50220;5/02/2026;CONSIGNACIÓN
5022026;1210558376;584256;5/02/2026;CONSIGNACIÓN
5022026;1210558376;29322;5/02/2026;CONSIGNACIÓN
5022026;1224209585;998300;5/02/2026;CONSIGNACIÓN
5022026;1210615268;462300;5/02/2026;CONSIGNACIÓN
5022026;1224575893;664970;5/02/2026;CONSIGNACIÓN
5022026;1224624175;298560;5/02/2026;WALLET
5022026;1210430107;2550100;5/02/2026;WALLET
5022026;1210159670;82600;5/02/2026;WALLET
5022026;1224606904;1098000;5/02/2026;WALLET
5022026;1210691227;818364;5/02/2026;WALLET
5022026;1224074134;124473;5/02/2026;WALLET
5022026;1210710435;593940;5/02/2026;WALLET
5022026;1202600388;355708;5/02/2026;WALLET
5022026;1224055267;353364;5/02/2026;WALLET
5022026;1224135850;1328525;5/02/2026;WALLET
5022026;1210519576;951729;5/02/2026;WALLET
5022026;1201685014;2877440;5/02/2026;WALLET
5022026;1224423773;521600;5/02/2026;WALLET
5022026;1224524604;1067934;5/02/2026;WALLET
5022026;1210194319;316254;5/02/2026;WALLET
5022026;1210101544;67013;5/02/2026;WALLET
5022026;1210287874;95850;5/02/2026;WALLET
5022026;1224685137;1460591;5/02/2026;WALLET
5022026;1210343880;53000;5/02/2026;WALLET
5022026;1224653914;133200;5/02/2026;WALLET
5022026;1224416372;294300;5/02/2026;WALLET
5022026;1224183882;835800;5/02/2026;WALLET
5022026;1224769787;66000;5/02/2026;WALLET
5022026;1224466436;83100;5/02/2026;WALLET
5022026;1224348634;461598;5/02/2026;WALLET
5022026;1224131782;229000;5/02/2026;WALLET
5022026;1224522716;2657545;5/02/2026;WALLET
5022026;1210644570;330750;5/02/2026;WALLET
5022026;1210453423;2552551;5/02/2026;WALLET
5022026;1210515812;164100;5/02/2026;WALLET
5022026;1224788040;664594;5/02/2026;WALLET
5022026;1210198723;262000;5/02/2026;WALLET
5022026;1224624892;563300;5/02/2026;WALLET
5022026;1224385679;147600;5/02/2026;WALLET
5022026;1224713776;217200;5/02/2026;WALLET
5022026;1210550896;604000;5/02/2026;WALLET
5022026;1224445945;1220200;5/02/2026;WALLET
5022026;1201349305;473633;5/02/2026;WALLET
5022026;1200564516;370200;5/02/2026;WALLET
5022026;1210614286;1570200;5/02/2026;WALLET
5022026;1210493488;378080;5/02/2026;WALLET
5022026;1224687077;701800;5/02/2026;WALLET
5022026;1224079482;1786700;5/02/2026;WALLET
5022026;1210575139;588700;5/02/2026;CONSIGNACIÓN
5022026;1209431035;4000000;5/02/2026;CONSIGNACIÓN
5022026;1209431035;2958000;5/02/2026;CONSIGNACIÓN
5022026;1209431035;1434800;5/02/2026;CONSIGNACIÓN
5022026;1209431035;1196600;5/02/2026;CONSIGNACIÓN
5022026;1224031110;599602;5/02/2026;CONSIGNACIÓN
5022026;1210646653;237625;5/02/2026;CONSIGNACIÓN
5022026;1224172697;178094;5/02/2026;CONSIGNACIÓN
5022026;1210307562;95000;5/02/2026;CONSIGNACIÓN
5022026;1224029012;1072352;5/02/2026;CONSIGNACIÓN
5022026;1224439061;1356400;5/02/2026;CONSIGNACIÓN
5022026;1200572849;608668;5/02/2026;CONSIGNACIÓN
5022026;1210433476;343900;5/02/2026;CONSIGNACIÓN
5022026;1224483658;1275000;5/02/2026;CONSIGNACIÓN
5022026;1210434992;1091200;5/02/2026;CONSIGNACIÓN
5022026;1224124095;45000;5/02/2026;CONSIGNACIÓN
5022026;1224124095;25921;5/02/2026;CONSIGNACIÓN
5022026;1210715079;3184440;5/02/2026;WALLET
5022026;1224759789;770489;5/02/2026;WALLET
5022026;1224548826;170500;5/02/2026;WALLET
5022026;1224545377;62500;5/02/2026;WALLET
5022026;1224281489;1558106;5/02/2026;WALLET
5022026;1210720119;68900;5/02/2026;WALLET
5022026;1224023928;104700;5/02/2026;WALLET
5022026;1224484707;310928;5/02/2026;WALLET
5022026;1200733705;1387105;5/02/2026;WALLET
5022026;1202483750;961700;5/02/2026;WALLET
5022026;1224043915;702500;5/02/2026;CONSIGNACIÓN
5022026;1210317064;525300;5/02/2026;CONSIGNACIÓN
5022026;1210285308;273500;5/02/2026;CONSIGNACIÓN
5022026;1224242031;195731;5/02/2026;CONSIGNACIÓN
5022026;1224185672;154000;5/02/2026;CONSIGNACIÓN
5022026;1224079655;152950;5/02/2026;CONSIGNACIÓN
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
