FECHA DOCUMENTO;COD. CLIENTE;VALOR PAGADO;FECHA PAGO;MÉTODO DE PAGO
23012026;1224134376;92900;23/01/2026;CONSIGNACIÓN
23012026;1201063064;370500;23/01/2026;CONSIGNACIÓN
23012026;1224042007;18000;23/01/2026;CONSIGNACIÓN
23012026;1224649034;739624;23/01/2026;WALLET
23012026;1224663340;55856;23/01/2026;WALLET
23012026;1224075363;1926000;23/01/2026;WALLET
23012026;1224460638;859500;23/01/2026;WALLET
23012026;1210644570;124822;23/01/2026;WALLET
23012026;1210206526;185000;23/01/2026;WALLET
23012026;1210644432;206406;23/01/2026;WALLET
23012026;1224074809;630963;23/01/2026;WALLET
23012026;1224621907;35000;23/01/2026;WALLET
23012026;1210572154;2994449;23/01/2026;WALLET
23012026;1224774513;211000;23/01/2026;WALLET
23012026;1210328847;240700;23/01/2026;WALLET
23012026;1224274649;932000;23/01/2026;WALLET
23012026;1224445945;1809500;23/01/2026;WALLET
23012026;1210568399;319976;23/01/2026;CONSIGNACIÓN
23012026;1224573671;760359;23/01/2026;CONSIGNACIÓN
23012026;1202615168;309900;23/01/2026;CONSIGNACIÓN
23012026;1224490256;138800;23/01/2026;CONSIGNACIÓN
23012026;1224174502;50954;23/01/2026;CONSIGNACIÓN
23012026;1210522973;218700;23/01/2026;CONSIGNACIÓN
23012026;1210206124;179100;23/01/2026;CONSIGNACIÓN
23012026;1210152173;394800;23/01/2026;CONSIGNACIÓN
23012026;1224698090;1184479;23/01/2026;CONSIGNACIÓN
23012026;1224762831;281720;23/01/2026;WALLET
23012026;1210367797;617800;23/01/2026;WALLET
23012026;1210253473;439937;23/01/2026;WALLET
23012026;1210119255;357807;23/01/2026;WALLET
23012026;1224183882;4052900;23/01/2026;WALLET
23012026;1210543324;80000;23/01/2026;WALLET
23012026;1224531503;535000;23/01/2026;WALLET
23012026;1210407932;280532;23/01/2026;CONSIGNACIÓN
23012026;1210216008;268400;23/01/2026;CONSIGNACIÓN
23012026;1201687085;129330;23/01/2026;CONSIGNACIÓN
23012026;1210721493;256972;23/01/2026;CONSIGNACIÓN
23012026;1201687085;179900;23/01/2026;CONSIGNACIÓN
23012026;1224038731;78856;23/01/2026;CONSIGNACIÓN
23012026;1224518138;705700;23/01/2026;CONSIGNACIÓN
23012026;1202610622;153000;23/01/2026;CONSIGNACIÓN
23012026;1210424431;472200;23/01/2026;CONSIGNACIÓN
23012026;1224438809;51900;23/01/2026;CONSIGNACIÓN
23012026;1224438809;267350;23/01/2026;CONSIGNACIÓN
23012026;1200160612;1203859;23/01/2026;CONSIGNACIÓN
23012026;1224373793;3433272;23/01/2026;CONSIGNACIÓN
23012026;1210740707;4478600;23/01/2026;TRANSFERENCIA
23012026;1201866770;346799;23/01/2026;CONSIGNACIÓN
23012026;1224362165;3302600;23/01/2026;CONSIGNACIÓN
23012026;1224362165;1423599;23/01/2026;CONSIGNACIÓN
23012026;1224362165;3169540;23/01/2026;CONSIGNACIÓN
23012026;1224362165;4386619;23/01/2026;CONSIGNACIÓN
23012026;1224362165;2713502;23/01/2026;CONSIGNACIÓN
23012026;1224362165;3824400;23/01/2026;CONSIGNACIÓN
23012026;1224362165;2315201;23/01/2026;CONSIGNACIÓN
23012026;1224524604;653128;23/01/2026;WALLET
23012026;1224785215;500000;23/01/2026;WALLET
23012026;1201918905;151226;23/01/2026;WALLET
23012026;1224450929;979600;23/01/2026;WALLET
23012026;1224450929;412901;23/01/2026;WALLET
23012026;1210614430;469668;23/01/2026;WALLET
23012026;1224211845;327400;23/01/2026;CONSIGNACIÓN
