FECHA DOCUMENTO;COD. CLIENTE;VALOR PAGADO;FECHA PAGO;MÉTODO DE PAGO
21012026;1210539627;303300;21/01/2026;CONSIGNACIÓN
21012026;1224029439;228799;21/01/2026;CONSIGNACIÓN
21012026;1201365896;145100;21/01/2026;CONSIGNACIÓN
21012026;1224205667;87600;21/01/2026;CONSIGNACIÓN
21012026;1210550896;991900;21/01/2026;WALLET
21012026;1210226875;125980;21/01/2026;WALLET
21012026;1224065524;538605;21/01/2026;WALLET
21012026;1224095228;418685;21/01/2026;WALLET
21012026;1224377214;2729300;21/01/2026;WALLET
21012026;1224639683;1124843;21/01/2026;WALLET
21012026;1200779345;110000;21/01/2026;WALLET
21012026;1224518099;999644;21/01/2026;WALLET
21012026;1210253473;482700;21/01/2026;WALLET
21012026;1224022612;50220;21/01/2026;WALLET
21012026;1224621907;128800;21/01/2026;WALLET
21012026;1201531594;726984;21/01/2026;WALLET
21012026;1200990015;90000;21/01/2026;WALLET
21012026;1210614364;156600;21/01/2026;WALLET
21012026;1224126029;62016;21/01/2026;WALLET
21012026;1224243473;82600;21/01/2026;WALLET
21012026;1224152127;982600;21/01/2026;WALLET
21012026;1210718042;239286;21/01/2026;WALLET
21012026;1200548073;1178267;21/01/2026;CONSIGNACIÓN
21012026;1200563632;315000;21/01/2026;CONSIGNACIÓN
21012026;1202600614;396850;21/01/2026;CONSIGNACIÓN
21012026;1200518507;453900;21/01/2026;CONSIGNACIÓN
21012026;1201873058;476500;21/01/2026;CONSIGNACIÓN
21012026;1210662257;207550;21/01/2026;CONSIGNACIÓN
21012026;1210622335;400700;21/01/2026;CONSIGNACIÓN
21012026;1224248533;648900;21/01/2026;CONSIGNACIÓN
21012026;1210195317;552000;21/01/2026;CONSIGNACIÓN
21012026;1201444477;387423;21/01/2026;CONSIGNACIÓN
21012026;1224588345;296400;21/01/2026;TRANSFERENCIA
21012026;1224537284;264400;21/01/2026;CONSIGNACIÓN
21012026;1224001100;269700;21/01/2026;CONSIGNACIÓN
21012026;1224695273;182740;21/01/2026;CONSIGNACIÓN
21012026;1224106565;1799851;21/01/2026;CONSIGNACIÓN
21012026;1224707736;599600;21/01/2026;CONSIGNACIÓN
21012026;1224769845;127300;21/01/2026;WALLET
21012026;1224522508;420008;21/01/2026;WALLET
21012026;1224769787;66000;21/01/2026;WALLET
21012026;1224305732;989271;21/01/2026;WALLET
21012026;1210660729;166361;21/01/2026;WALLET
21012026;1224476219;125000;21/01/2026;WALLET
21012026;1224532918;1990800;21/01/2026;WALLET
21012026;1201365094;150609;21/01/2026;WALLET
21012026;1224242112;55704;21/01/2026;WALLET
21012026;1224396454;5785288;21/01/2026;CONSIGNACIÓN
21012026;1224197278;454600;21/01/2026;CONSIGNACIÓN
21012026;1210613340;2800000;21/01/2026;CONSIGNACIÓN
21012026;1210613340;1800000;21/01/2026;CONSIGNACIÓN
21012026;1201866770;889827;21/01/2026;CONSIGNACIÓN
21012026;1210196936;108500;21/01/2026;CONSIGNACIÓN
21012026;1224121560;1072300;21/01/2026;CONSIGNACIÓN
21012026;1210283551;645735;21/01/2026;CONSIGNACIÓN
21012026;1224038440;4527989;21/01/2026;CONSIGNACIÓN
21012026;1200323095;406900;21/01/2026;TRANSFERENCIA
21012026;1210622695;55824;21/01/2026;CONSIGNACIÓN
