FECHA DOCUMENTO;COD. CLIENTE;VALOR PAGADO;FECHA PAGO;MÉTODO DE PAGO
15012026;1224627510;408000;15/01/2026;WALLET
15012026;1224204344;2992048;15/01/2026;CONSIGNACIÓN
15012026;1210596154;360085;15/01/2026;CONSIGNACIÓN
15012026;1210187668;4499600;15/01/2026;CONSIGNACIÓN
15012026;1210039259;4491100;15/01/2026;CONSIGNACIÓN
15012026;1224117495;365552;15/01/2026;WALLET
15012026;1210251817;1428138;15/01/2026;WALLET
15012026;1210458938;328650;15/01/2026;WALLET
15012026;1224252511;2150300;15/01/2026;WALLET
15012026;1224644762;1921226;15/01/2026;WALLET
15012026;1224615530;191800;15/01/2026;WALLET
15012026;1224576081;161784;15/01/2026;WALLET
15012026;1200517017;951194;15/01/2026;WALLET
15012026;1224479789;71750;15/01/2026;WALLET
15012026;1210515812;277715;15/01/2026;WALLET
15012026;1210194319;252489;15/01/2026;WALLET
15012026;1210287874;57500;15/01/2026;WALLET
15012026;1224387687;836600;15/01/2026;WALLET
15012026;1224685137;991457;15/01/2026;WALLET
15012026;1210563832;219577;15/01/2026;WALLET
15012026;1224205143;76000;15/01/2026;WALLET
15012026;1224196436;324196;15/01/2026;CONSIGNACIÓN
15012026;1210181153;239700;15/01/2026;CONSIGNACIÓN
15012026;1200723872;119450;15/01/2026;CONSIGNACIÓN
15012026;1200581600;134131;15/01/2026;CONSIGNACIÓN
15012026;1224502209;178950;15/01/2026;CONSIGNACIÓN
15012026;1224104393;807681;15/01/2026;CONSIGNACIÓN
15012026;1224754358;523600;15/01/2026;CONSIGNACIÓN
15012026;1224600637;503850;15/01/2026;TRANSFERENCIA
15012026;1210206124;203900;15/01/2026;CONSIGNACIÓN
15012026;1210473819;125000;15/01/2026;CONSIGNACIÓN
15012026;1224174502;140000;15/01/2026;CONSIGNACIÓN
15012026;1224061188;1361283;15/01/2026;CONSIGNACIÓN
15012026;1224421473;3000000;15/01/2026;CONSIGNACIÓN
15012026;1224421473;304300;15/01/2026;CONSIGNACIÓN
15012026;1224706790;281699;15/01/2026;WALLET
15012026;1224385679;319251;15/01/2026;WALLET
15012026;1210275162;631200;15/01/2026;WALLET
15012026;1210495377;27972;15/01/2026;WALLET
15012026;1210258129;104501;15/01/2026;WALLET
15012026;1210343880;58800;15/01/2026;WALLET
15012026;1210510490;202600;15/01/2026;CONSIGNACIÓN
15012026;1210594472;210050;15/01/2026;CONSIGNACIÓN
15012026;1224518138;974200;15/01/2026;CONSIGNACIÓN
15012026;1224252381;160100;15/01/2026;CONSIGNACIÓN
15012026;1210196936;206500;15/01/2026;CONSIGNACIÓN
15012026;1201682049;698900;15/01/2026;CONSIGNACIÓN
15012026;1201348333;271000;15/01/2026;CONSIGNACIÓN
15012026;1224057163;507500;15/01/2026;CONSIGNACIÓN
15012026;1200115106;173800;15/01/2026;WALLET
15012026;1200748676;230122;15/01/2026;WALLET
15012026;1224698181;890137;15/01/2026;WALLET
15012026;1224211625;2481740;15/01/2026;WALLET
