FECHA DOCUMENTO;COD. CLIENTE;VALOR PAGADO;FECHA PAGO;MÉTODO DE PAGO
13012026;1224152127;1321400;13/01/2026;WALLET
13012026;1224055267;352500;13/01/2026;WALLET
13012026;1224565004;1523429;13/01/2026;WALLET
13012026;1202600388;437861;13/01/2026;WALLET
13012026;1201375989;259200;13/01/2026;WALLET
13012026;1224484707;352200;13/01/2026;WALLET
13012026;1201001963;129500;13/01/2026;WALLET
13012026;1210633036;1108377;13/01/2026;WALLET
13012026;1224605642;760324;13/01/2026;WALLET
13012026;1210198723;213000;13/01/2026;WALLET
13012026;1224666792;961950;13/01/2026;WALLET
13012026;1210644432;509050;13/01/2026;WALLET
13012026;1224635054;79800;13/01/2026;WALLET
13012026;1201399462;1391702;13/01/2026;WALLET
13012026;1210556345;246733;13/01/2026;WALLET
13012026;1224628712;185000;13/01/2026;WALLET
13012026;1210613431;1301010;13/01/2026;WALLET
13012026;1210515812;204800;13/01/2026;WALLET
13012026;1210168190;311350;13/01/2026;CONSIGNACIÓN
13012026;1224174502;142500;13/01/2026;CONSIGNACIÓN
13012026;1224174502;65000;13/01/2026;CONSIGNACIÓN
13012026;1210128341;896474;13/01/2026;CONSIGNACIÓN
13012026;1224243288;260300;13/01/2026;CONSIGNACIÓN
13012026;1224174668;131800;13/01/2026;CONSIGNACIÓN
13012026;1224253400;488700;13/01/2026;CONSIGNACIÓN
13012026;1205307755;278800;13/01/2026;CONSIGNACIÓN
13012026;1224469036;173000;13/01/2026;CONSIGNACIÓN
13012026;1224755464;465700;13/01/2026;CONSIGNACIÓN
13012026;1200612254;120352;13/01/2026;CONSIGNACIÓN
13012026;1224069308;301920;13/01/2026;CONSIGNACIÓN
13012026;1224499750;75000;13/01/2026;CONSIGNACIÓN
13012026;1224398176;207600;13/01/2026;CONSIGNACIÓN
13012026;1200497519;1454402;13/01/2026;CONSIGNACIÓN
13012026;1224017642;517200;13/01/2026;CONSIGNACIÓN
13012026;1200548593;572500;13/01/2026;CONSIGNACIÓN
13012026;1210425938;1641247;13/01/2026;CONSIGNACIÓN
13012026;1224152121;3215606;13/01/2026;CONSIGNACIÓN
13012026;1210522973;72500;13/01/2026;CONSIGNACIÓN
13012026;1201539881;80400;13/01/2026;CONSIGNACIÓN
13012026;1201539881;103400;13/01/2026;CONSIGNACIÓN
13012026;1201539881;111700;13/01/2026;CONSIGNACIÓN
13012026;1201539881;200900;13/01/2026;CONSIGNACIÓN
13012026;1210206124;250300;13/01/2026;CONSIGNACIÓN
13012026;1210357550;510400;13/01/2026;CONSIGNACIÓN
13012026;1224380437;2166300;13/01/2026;CONSIGNACIÓN
13012026;1224380437;405300;13/01/2026;CONSIGNACIÓN
13012026;1224380437;1732199;13/01/2026;CONSIGNACIÓN
13012026;1224066464;178150;13/01/2026;CONSIGNACIÓN
13012026;1224532918;1453772;13/01/2026;WALLET
13012026;1224648261;450300;13/01/2026;WALLET
13012026;1224120858;53800;13/01/2026;WALLET
13012026;1201916695;105100;13/01/2026;WALLET
13012026;1224689698;487500;13/01/2026;WALLET
13012026;1224594257;1584340;13/01/2026;WALLET
13012026;1224677746;750000;13/01/2026;CONSIGNACIÓN
13012026;1202610622;277900;13/01/2026;CONSIGNACIÓN
13012026;1210173571;106700;13/01/2026;CONSIGNACIÓN
13012026;1210173571;120000;13/01/2026;CONSIGNACIÓN
13012026;1210039259;4499600;13/01/2026;CONSIGNACIÓN
13012026;1201272753;613282;13/01/2026;CONSIGNACIÓN
13012026;1201272753;196861;13/01/2026;CONSIGNACIÓN
13012026;1201873058;582050;13/01/2026;CONSIGNACIÓN
13012026;1224671273;282500;13/01/2026;WALLET
13012026;1210328847;221800;13/01/2026;WALLET
13012026;1224086760;2533512;13/01/2026;WALLET
13012026;1224550030;336600;13/01/2026;WALLET
13012026;1205265658;360880;13/01/2026;CONSIGNACIÓN
13012026;1201905275;197000;13/01/2026;CONSIGNACIÓN
13012026;1201905275;194500;13/01/2026;CONSIGNACIÓN
13012026;1210622335;586700;13/01/2026;CONSIGNACIÓN
13012026;1210369415;93241;13/01/2026;TRANSFERENCIA
13012026;1210369415;63777;13/01/2026;TRANSFERENCIA
13012026;1210369415;59993;13/01/2026;TRANSFERENCIA
13012026;1210611919;110000;13/01/2026;CONSIGNACIÓN
13012026;1224073954;246733;13/01/2026;CONSIGNACIÓN
