FECHA DOCUMENTO;COD. CLIENTE;VALOR PAGADO;FECHA PAGO;MÉTODO DE PAGO
7022026;1205100568;215861;7/02/2026;CONSIGNACIÓN
7022026;1224038440;887039;7/02/2026;CONSIGNACIÓN
7022026;1224045661;82600;7/02/2026;CONSIGNACIÓN
7022026;1210616607;229900;7/02/2026;CONSIGNACIÓN
7022026;1224638290;85600;7/02/2026;CONSIGNACIÓN
7022026;1200548073;453776;7/02/2026;CONSIGNACIÓN
7022026;1201261562;902500;7/02/2026;CONSIGNACIÓN
7022026;1224396454;5752491;7/02/2026;CONSIGNACIÓN
7022026;1224077600;318031;7/02/2026;CONSIGNACIÓN
7022026;1210039259;4178700;7/02/2026;CONSIGNACIÓN
7022026;1210216008;98000;7/02/2026;CONSIGNACIÓN
7022026;1224032541;416060;7/02/2026;CONSIGNACIÓN
7022026;1224217606;236200;7/02/2026;CONSIGNACIÓN
7022026;1202615168;238039;7/02/2026;CONSIGNACIÓN
7022026;1200619645;621373;7/02/2026;CONSIGNACIÓN
7022026;1210425938;749947;7/02/2026;CONSIGNACIÓN
7022026;1200505498;90300;7/02/2026;CONSIGNACIÓN
7022026;1200505498;90900;7/02/2026;CONSIGNACIÓN
7022026;1200505498;110800;7/02/2026;CONSIGNACIÓN
7022026;1200518507;161600;7/02/2026;CONSIGNACIÓN
7022026;1210737917;309700;7/02/2026;CONSIGNACIÓN
7022026;1224178047;283432;7/02/2026;CONSIGNACIÓN
7022026;1224599427;1899750;7/02/2026;CONSIGNACIÓN
7022026;1224174668;133800;7/02/2026;CONSIGNACIÓN
7022026;1224174668;343800;7/02/2026;CONSIGNACIÓN
7022026;1201272753;677084;7/02/2026;CONSIGNACIÓN
7022026;1224174668;148800;7/02/2026;CONSIGNACIÓN
7022026;1224174668;122100;7/02/2026;CONSIGNACIÓN
7022026;1224174668;151700;7/02/2026;CONSIGNACIÓN
7022026;1224174668;143200;7/02/2026;CONSIGNACIÓN
7022026;1224174668;152800;7/02/2026;CONSIGNACIÓN
7022026;1224174502;119900;7/02/2026;CONSIGNACIÓN
7022026;1224531967;427688;7/02/2026;CONSIGNACIÓN
7022026;1210524516;270552;7/02/2026;CONSIGNACIÓN
7022026;1224411512;400142;7/02/2026;WALLET
7022026;1200665096;279100;7/02/2026;WALLET
7022026;1224615530;305700;7/02/2026;WALLET
7022026;1224242112;940900;7/02/2026;WALLET
7022026;1202609947;844757;7/02/2026;WALLET
7022026;1224322002;1084238;7/02/2026;WALLET
