FECHA DOCUMENTO;COD. CLIENTE;VALOR PAGADO;FECHA PAGO;MÉTODO DE PAGO
6022026;1200500940;297518;6/02/2026;CONSIGNACIÓN
6022026;1210196936;220700;6/02/2026;CONSIGNACIÓN
6022026;1210422238;165600;6/02/2026;CONSIGNACIÓN
6022026;1210196936;210300;6/02/2026;CONSIGNACIÓN
6022026;1201349089;66100;6/02/2026;CONSIGNACIÓN
6022026;1201349089;23092;6/02/2026;CONSIGNACIÓN
6022026;1201349089;18400;6/02/2026;CONSIGNACIÓN
6022026;1201349089;44160;6/02/2026;CONSIGNACIÓN
6022026;1224521486;263700;6/02/2026;CONSIGNACIÓN
6022026;1210721493;217100;6/02/2026;CONSIGNACIÓN
6022026;1224378287;210761;6/02/2026;CONSIGNACIÓN
6022026;1224205667;350100;6/02/2026;CONSIGNACIÓN
6022026;1210522973;99000;6/02/2026;CONSIGNACIÓN
6022026;1210152173;405500;6/02/2026;CONSIGNACIÓN
6022026;1224248533;259200;6/02/2026;CONSIGNACIÓN
6022026;1202263735;778253;6/02/2026;CONSIGNACIÓN
6022026;1224540705;302400;6/02/2026;CONSIGNACIÓN
6022026;1224448567;3513896;6/02/2026;CONSIGNACIÓN
6022026;1224349400;739000;6/02/2026;TRANSFERENCIA
6022026;1202610726;90524;6/02/2026;CONSIGNACIÓN
6022026;1210550874;76300;6/02/2026;CONSIGNACIÓN
6022026;1210043772;152515;6/02/2026;CONSIGNACIÓN
6022026;1202610622;222950;6/02/2026;CONSIGNACIÓN
6022026;1224621907;78800;6/02/2026;CONSIGNACIÓN
6022026;1224331224;795200;6/02/2026;CONSIGNACIÓN
6022026;1205265658;607916;6/02/2026;CONSIGNACIÓN
6022026;1224079158;1061300;6/02/2026;CONSIGNACIÓN
6022026;1201345531;101685;6/02/2026;CONSIGNACIÓN
6022026;1201345531;118785;6/02/2026;CONSIGNACIÓN
6022026;1210173571;220583;6/02/2026;CONSIGNACIÓN
6022026;1201916695;91150;6/02/2026;CONSIGNACIÓN
6022026;1210173571;100000;6/02/2026;CONSIGNACIÓN
6022026;1224637870;273981;6/02/2026;CONSIGNACIÓN
6022026;1201347521;175950;6/02/2026;CONSIGNACIÓN
6022026;1210576943;344872;6/02/2026;CONSIGNACIÓN
6022026;1210576943;18000;6/02/2026;CONSIGNACIÓN
6022026;1200497519;1472984;6/02/2026;CONSIGNACIÓN
6022026;1224639404;546120;6/02/2026;CONSIGNACIÓN
6022026;1224096608;156000;6/02/2026;CONSIGNACIÓN
6022026;1210691542;183100;6/02/2026;CONSIGNACIÓN
6022026;1224660355;718400;6/02/2026;CONSIGNACIÓN
6022026;1224431458;861107;6/02/2026;CONSIGNACIÓN
6022026;1224639808;278340;6/02/2026;TRANSFERENCIA
6022026;1201002988;382480;6/02/2026;CONSIGNACIÓN
6022026;1224068210;994800;6/02/2026;CONSIGNACIÓN
6022026;1210605031;242076;6/02/2026;CONSIGNACIÓN
6022026;1210194319;217221;6/02/2026;WALLET
6022026;1224498391;65200;6/02/2026;WALLET
6022026;1224452430;728070;6/02/2026;WALLET
6022026;1201273581;182000;6/02/2026;WALLET
6022026;1224351037;503890;6/02/2026;WALLET
6022026;1210567263;450929;6/02/2026;WALLET
6022026;1224452430;731005;6/02/2026;WALLET
6022026;1210644432;341815;6/02/2026;WALLET
