FECHA DOCUMENTO;COD. CLIENTE;VALOR PAGADO;FECHA PAGO;MÉTODO DE PAGO
19012026;1224499750;226000;19/01/2026;WALLET
19012026;1224577847;90100;19/01/2026;WALLET
19012026;1224086360;757797;19/01/2026;WALLET
19012026;1224385372;355700;19/01/2026;WALLET
19012026;1202600388;294408;19/01/2026;WALLET
19012026;1224718837;919395;19/01/2026;WALLET
19012026;1200745393;315112;19/01/2026;WALLET
19012026;1224653914;206200;19/01/2026;WALLET
19012026;1224584890;1761950;19/01/2026;WALLET
19012026;1224069991;1169101;19/01/2026;WALLET
19012026;1224422471;258476;19/01/2026;WALLET
19012026;1224211625;2490122;19/01/2026;WALLET
19012026;1210328847;219000;19/01/2026;WALLET
19012026;1224041591;172500;19/01/2026;WALLET
19012026;1224145796;463300;19/01/2026;WALLET
19012026;1224752415;658183;19/01/2026;WALLET
19012026;1224091119;50600;19/01/2026;WALLET
19012026;1224450929;1602987;19/01/2026;WALLET
19012026;1224736541;2401500;19/01/2026;WALLET
19012026;1224100489;349800;19/01/2026;WALLET
19012026;1210614286;812300;19/01/2026;WALLET
19012026;1224023928;243154;19/01/2026;WALLET
19012026;1224524604;443000;19/01/2026;WALLET
19012026;1201535532;453889;19/01/2026;CONSIGNACIÓN
19012026;1201348333;200500;19/01/2026;CONSIGNACIÓN
19012026;1224749461;201581;19/01/2026;CONSIGNACIÓN
19012026;1210323096;155100;19/01/2026;CONSIGNACIÓN
19012026;1224395217;319296;19/01/2026;CONSIGNACIÓN
19012026;1210561390;368350;19/01/2026;CONSIGNACIÓN
19012026;1224573464;376822;19/01/2026;CONSIGNACIÓN
19012026;1224174668;248200;19/01/2026;CONSIGNACIÓN
19012026;1224174668;143700;19/01/2026;CONSIGNACIÓN
19012026;1224483658;1041000;19/01/2026;CONSIGNACIÓN
19012026;1210283551;740221;19/01/2026;CONSIGNACIÓN
19012026;1224174153;561900;19/01/2026;CONSIGNACIÓN
19012026;1224030239;203900;19/01/2026;CONSIGNACIÓN
19012026;1224030239;175100;19/01/2026;CONSIGNACIÓN
19012026;1210613556;256750;19/01/2026;CONSIGNACIÓN
19012026;1210369504;193100;19/01/2026;CONSIGNACIÓN
19012026;1224069308;246700;19/01/2026;CONSIGNACIÓN
19012026;1201920886;475800;19/01/2026;CONSIGNACIÓN
19012026;1224075716;77000;19/01/2026;CONSIGNACIÓN
19012026;1224637870;240700;19/01/2026;CONSIGNACIÓN
19012026;1210321507;65772;19/01/2026;WALLET
19012026;1224666858;707648;19/01/2026;WALLET
19012026;1210237427;94250;19/01/2026;WALLET
19012026;1224165482;298900;19/01/2026;WALLET
19012026;1224504412;510366;19/01/2026;WALLET
