FECHA DOCUMENTO;COD. CLIENTE;VALOR PAGADO;FECHA PAGO;MÉTODO DE PAGO
13022026;1224221865;435200;13/02/2026;CONSIGNACIÓN
13022026;1210208628;100000;13/02/2026;CONSIGNACIÓN
13022026;1224685643;33000;13/02/2026;CONSIGNACIÓN
13022026;1224135850;441541;13/02/2026;WALLET
13022026;1224683789;167700;13/02/2026;WALLET
13022026;1224734671;561400;13/02/2026;WALLET
13022026;1224734671;759500;13/02/2026;WALLET
13022026;1224734671;336000;13/02/2026;WALLET
13022026;1224734671;209600;13/02/2026;WALLET
13022026;1224332338;80000;13/02/2026;WALLET
13022026;1224740072;976800;13/02/2026;WALLET
13022026;1224632933;871842;13/02/2026;WALLET
13022026;1224466436;63650;13/02/2026;WALLET
13022026;1224484707;213600;13/02/2026;WALLET
13022026;1224649085;1006226;13/02/2026;WALLET
13022026;1224322002;537236;13/02/2026;WALLET
13022026;1210484971;1929786;13/02/2026;WALLET
13022026;1224091119;129330;13/02/2026;WALLET
13022026;1224091119;180000;13/02/2026;WALLET
13022026;1210720119;287512;13/02/2026;WALLET
13022026;1210631539;110000;13/02/2026;WALLET
13022026;1210644570;380106;13/02/2026;WALLET
13022026;1210536905;270932;13/02/2026;WALLET
13022026;1224698181;493490;13/02/2026;WALLET
13022026;1202600388;415802;13/02/2026;WALLET
13022026;1210644432;317821;13/02/2026;WALLET
13022026;1224135850;1152001;13/02/2026;WALLET
13022026;1201531594;167300;13/02/2026;WALLET
13022026;1210569888;54352;13/02/2026;WALLET
13022026;1224152127;55400;13/02/2026;WALLET
13022026;1210532639;249050;13/02/2026;WALLET
13022026;1224810694;1933969;13/02/2026;WALLET
13022026;1210237427;98000;13/02/2026;WALLET
13022026;1210328847;191200;13/02/2026;WALLET
13022026;1201001963;108324;13/02/2026;WALLET
13022026;1224539323;787741;13/02/2026;WALLET
13022026;1224524604;1157279;13/02/2026;WALLET
13022026;1224479789;82350;13/02/2026;WALLET
13022026;1224548290;2379628;13/02/2026;WALLET
13022026;1224152127;529467;13/02/2026;WALLET
13022026;1210495377;42000;13/02/2026;WALLET
13022026;1202609724;134001;13/02/2026;WALLET
13022026;1201535532;161500;13/02/2026;CONSIGNACIÓN
13022026;1224500328;100100;13/02/2026;CONSIGNACIÓN
13022026;1200511638;299994;13/02/2026;CONSIGNACIÓN
13022026;1224223937;125000;13/02/2026;CONSIGNACIÓN
13022026;1224079655;151350;13/02/2026;CONSIGNACIÓN
13022026;1210619539;2991912;13/02/2026;CONSIGNACIÓN
13022026;1210152173;130700;13/02/2026;CONSIGNACIÓN
13022026;1224637870;263194;13/02/2026;CONSIGNACIÓN
13022026;1201349089;55000;13/02/2026;CONSIGNACIÓN
13022026;1201349089;194000;13/02/2026;CONSIGNACIÓN
13022026;1201682049;330250;13/02/2026;CONSIGNACIÓN
13022026;1200560292;3148050;13/02/2026;CONSIGNACIÓN
13022026;1210466801;118319;13/02/2026;CONSIGNACIÓN
13022026;1210466801;91594;13/02/2026;CONSIGNACIÓN
13022026;1210707249;179700;13/02/2026;CONSIGNACIÓN
13022026;1210690177;62950;13/02/2026;CONSIGNACIÓN
13022026;1210690177;55824;13/02/2026;CONSIGNACIÓN
13022026;1200610916;354200;13/02/2026;CONSIGNACIÓN
13022026;1200529010;321400;13/02/2026;CONSIGNACIÓN
13022026;1210232115;828000;13/02/2026;CONSIGNACIÓN
13022026;1224118459;183000;13/02/2026;CONSIGNACIÓN
13022026;1210616607;235200;13/02/2026;CONSIGNACIÓN
13022026;1201348333;284700;13/02/2026;CONSIGNACIÓN
13022026;1210737917;298350;13/02/2026;CONSIGNACIÓN
13022026;1224398047;473500;13/02/2026;CONSIGNACIÓN
13022026;1224248533;259200;13/02/2026;CONSIGNACIÓN
13022026;1200804583;2031199;13/02/2026;CONSIGNACIÓN
13022026;1210522973;119500;13/02/2026;CONSIGNACIÓN
13022026;1224260313;4497313;13/02/2026;CONSIGNACIÓN
13022026;1224017642;414100;13/02/2026;CONSIGNACIÓN
13022026;1224174045;346122;13/02/2026;WALLET
13022026;1224624175;124198;13/02/2026;WALLET
13022026;1201870503;366300;13/02/2026;WALLET
13022026;1201683835;678000;13/02/2026;WALLET
13022026;1224648261;516661;13/02/2026;WALLET
13022026;1224175243;95000;13/02/2026;WALLET
13022026;1210228815;572613;13/02/2026;WALLET
13022026;1224646037;104600;13/02/2026;WALLET
13022026;1210275162;970000;13/02/2026;WALLET
13022026;1224403248;110500;13/02/2026;WALLET
13022026;1224531503;265000;13/02/2026;WALLET
13022026;1224666858;612643;13/02/2026;WALLET
13022026;1201866770;433403;13/02/2026;CONSIGNACIÓN
13022026;1210464622;147861;13/02/2026;CONSIGNACIÓN
13022026;1200548073;1312309;13/02/2026;CONSIGNACIÓN
13022026;1201683572;159850;13/02/2026;CONSIGNACIÓN
13022026;1210544567;340656;13/02/2026;CONSIGNACIÓN
13022026;1201379867;150725;13/02/2026;CONSIGNACIÓN
13022026;1210173571;127887;13/02/2026;CONSIGNACIÓN
13022026;1210173571;100000;13/02/2026;CONSIGNACIÓN
13022026;1205008512;78000;13/02/2026;CONSIGNACIÓN
13022026;1210701063;284891;13/02/2026;WALLET
13022026;1210645252;693469;13/02/2026;WALLET
13022026;1224677915;684148;13/02/2026;WALLET
13022026;1210253473;308237;13/02/2026;WALLET
13022026;1224090985;994500;13/02/2026;WALLET
13022026;1210730054;172600;13/02/2026;WALLET
13022026;1210439136;322519;13/02/2026;WALLET
13022026;1201349305;643622;13/02/2026;WALLET
13022026;1201347521;255100;13/02/2026;CONSIGNACIÓN
13022026;1224415805;436800;13/02/2026;CONSIGNACIÓN
13022026;1210138838;277000;13/02/2026;CONSIGNACIÓN
13022026;1200492136;2228500;13/02/2026;CONSIGNACIÓN
13022026;1210550874;59650;13/02/2026;CONSIGNACIÓN
13022026;1210310707;883000;13/02/2026;CONSIGNACIÓN
13022026;1210216008;253600;13/02/2026;CONSIGNACIÓN
13022026;1201002988;368400;13/02/2026;CONSIGNACIÓN
13022026;1210721617;114250;13/02/2026;CONSIGNACIÓN
13022026;1224060193;295150;13/02/2026;CONSIGNACIÓN
13022026;1202610622;190000;13/02/2026;CONSIGNACIÓN
13022026;1200511638;102844;13/02/2026;CONSIGNACIÓN
13022026;1224448776;556200;13/02/2026;CONSIGNACIÓN
13022026;1224084755;846016;13/02/2026;CONSIGNACIÓN
13022026;1201263700;999600;13/02/2026;CONSIGNACIÓN
13022026;1201375375;1935342;13/02/2026;WALLET
13022026;1224435664;1205000;13/02/2026;WALLET
13022026;1200419631;134401;13/02/2026;WALLET
13022026;1224639683;1866793;13/02/2026;WALLET
13022026;1224182517;164299;13/02/2026;WALLET
13022026;1210549478;1033091;13/02/2026;WALLET
13022026;1224774513;221100;13/02/2026;WALLET
13022026;1210691148;2986940;13/02/2026;CONSIGNACIÓN
13022026;1224781730;2690400;13/02/2026;CONSIGNACIÓN
13022026;1224522981;2242000;13/02/2026;CONSIGNACIÓN
13022026;1224528692;569500;13/02/2026;CONSIGNACIÓN
13022026;1224781730;552000;13/02/2026;CONSIGNACIÓN
13022026;1224327212;442700;13/02/2026;CONSIGNACIÓN
13022026;1224749461;201599;13/02/2026;CONSIGNACIÓN
13022026;1210407932;494788;13/02/2026;CONSIGNACIÓN
13022026;1224009596;1308439;13/02/2026;CONSIGNACIÓN
